"MassFeature","compound_experimental","compound_theoretical","mz_experimental","mz_theoretical","rt_sec_experimental","rt_sec_theoretical","column_experimental","column_theoretical","z_experimental","z_theoretical","MS2_experimental","MS2_theoretical","mz_similarity_score1","rt_similarity_score1","ppm_mass_error","MS2_cosine_similarity1","total_similarity_score","confidence_rank","confidence_source"
"Gonyol",160,"Gonyol",179.074191,179.074191,644.4,644.4,"HILIC","HILIC",1,1,"117.05491, 100; 55.05502, 21.3","179.00486, 100; 119.99175, 92.9",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Gonyol",160,"Gonyol",179.074191,179.074191,644.4,644.4,"HILIC","HILIC",1,1,"117.05491, 100; 55.05502, 21.3","179.00491, 100; 119.99181, 94.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Gonyol",160,"Gonyol",179.074191,179.074191,644.4,644.4,"HILIC","HILIC",1,1,"117.05491, 100; 55.05502, 21.3","104.96835, 100; 62.92975, 88.3",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Gonyol",160,"Gonyol",179.074191,179.074191,644.4,644.4,"HILIC","HILIC",1,1,"117.05491, 100; 55.05502, 21.3","104.96839, 100; 102.95277, 65.9",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","162.07627, 100; 84.04506, 75.3",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","162.07611, 100; 84.04501, 60.3",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","84.04504, 100; 162.07623, 55.8",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","84.04499, 100; 162.07614, 57.6",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","84.04502, 100; 72.04511, 75.1",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","84.04506, 100; 72.04514, 75.1",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","60.04513, 100; 56.05025, 65.1",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"I180.1019R8.38",161,"Glucosamine",180.1019072,180.087199,503.0638448,598.2,"HILIC","HILIC",1,1,"180.10187, 100; 56.96556, 4.5","60.04513, 100; 72.0451, 68",0.763063570961275,0.00655012513008258,81.6726568111105,0,25.6537898697119,NA,NA
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","136.07584, 100; 165.05477, 84.2",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","136.07576, 100; 165.05467, 80.4",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","136.0759, 100; 165.05486, 40.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","136.07578, 100; 165.05472, 43",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","136.07581, 100; 123.04431, 67.6",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","136.07588, 100; 123.04439, 63.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","91.05475, 100; 95.04885, 37.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Tyrosine",162,"Tyrosine",182.081719,182.081719,585.6,585.6,"HILIC","HILIC",1,1,"117.99073, 100; 136.00109, 47.4","91.05473, 100; 95.04961, 38.3",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"I185.0922R8.02",163,NA,185.0921561,NA,481.029261,NA,"HILIC",NA,1,NA,"186.12363, 100; 185.09205, 24",NA,NA,NA,NA,NA,NA,NA,NA
"I188.0707R7.54",164,NA,188.0706756,NA,452.1935026,NA,"HILIC",NA,1,NA,"187.1274, 100; 146.06001, 95.8",NA,NA,NA,NA,NA,NA,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","126.09158, 100; 189.1234, 32.1",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","126.09156, 100; 189.12337, 31.7",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","126.09163, 100; 84.08145, 36.9",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","126.09153, 100; 84.08138, 37.7",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","84.08138, 100; 126.09153, 42",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","84.08145, 100; 126.09163, 41.6",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","84.08136, 100; 56.05026, 11",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"I189.1235R6.93",165,"N(e)-Acetyl-Lysine",189.1234588,189.123918,415.6321167,582.6,"HILIC","HILIC",1,1,"130.05002, 100; 60.08151, 46.4","84.08134, 100; 56.05023, 11.6",0.999736453934373,1.87792157701228e-07,2.42803768476578,0,33.3245547242177,NA,NA
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"126.09158, 100; 189.1234, 32.1",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"126.09156, 100; 189.12337, 31.7",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"126.09163, 100; 84.08145, 36.9",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"126.09153, 100; 84.08138, 37.7",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"84.08138, 100; 126.09153, 42",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"84.08145, 100; 126.09163, 41.6",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"84.08136, 100; 56.05026, 11",1,1,0,NA,100,1,"Ingalls_Standards"
"N(e)-Acetyl-Lysine",166,"N(e)-Acetyl-Lysine",189.123918,189.123918,582.6,582.6,"HILIC","HILIC",1,1,NA,"84.08134, 100; 56.05023, 11.6",1,1,0,NA,100,1,"Ingalls_Standards"
"I193.0531R10.87",167,NA,193.0530528,NA,652.4857642,NA,"HILIC",NA,1,NA,"131.03404, 100; 113.0237, 56.5",NA,NA,NA,NA,NA,NA,NA,NA
"I193.0894R10.12",168,NA,193.0893909,NA,607.0300163,NA,"HILIC",NA,1,NA,"131.07036, 100; 194.11751, 66.7",NA,NA,NA,NA,NA,NA,NA,NA
"I195.0765R10.08",169,NA,195.0764959,NA,604.8117975,NA,"HILIC",NA,1,NA,"195.07643, 100; 149.07097, 91.5",NA,NA,NA,NA,NA,NA,NA,NA
"I196.083R5.03",170,NA,196.0830337,NA,301.6962453,NA,"HILIC",NA,1,NA,"196.08297, 100; 181.05948, 60.4",NA,NA,NA,NA,NA,NA,NA,NA
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","204.12323, 100; 85.02905, 39.7",0.999796404528373,0.999959025724159,1.97723355669919,0.990862349705926,99.6872593319486,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","204.12318, 100; 85.02903, 39.1",0.999796404528373,0.999959025724159,1.97723355669919,0.990751471385409,99.6835633879314,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","85.02905, 100; 204.12327, 33.1",0.999796404528373,0.999959025724159,1.97723355669919,0.998812512596251,99.9522647616261,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","85.02898, 100; 204.12312, 32.8",0.999796404528373,0.999959025724159,1.97723355669919,0.998750290001156,99.950190675123,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","85.02899, 100; 60.08155, 8.9",0.999796404528373,0.999959025724159,1.97723355669919,0.2391305468768,74.6295325709777,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","85.02906, 100; 60.0816, 9.1",0.999796404528373,0.999959025724159,1.97723355669919,0.239072250270771,74.6275893507768,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","85.02947, 100; 57.03426, 10.8",0.999796404528373,0.999959025724159,1.97723355669919,0.239168503209194,74.6307977820575,1,"Ingalls_Standards"
"I204.1232R7.22",171,"Acetyl-L-carnitine",204.1231804,204.123584,433.4715791,433.2,"HILIC","HILIC",1,1,"85.02901, 100; 204.12314, 48.5","85.02898, 100; 57.03426, 11.3",0.999796404528373,0.999959025724159,1.97723355669919,0.239050084405988,74.6268504886174,1,"Ingalls_Standards"
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","204.12323, 100; 85.02905, 39.7",0.999908541370096,8.91788515976345e-12,1.32517759436937,0.873965943222712,62.4624828200575,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","204.12318, 100; 85.02903, 39.1",0.999908541370096,8.91788515976345e-12,1.32517759436937,0.874043964291772,62.4650835223595,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","85.02905, 100; 204.12327, 33.1",0.999908541370096,8.91788515976345e-12,1.32517759436937,0.841723548879771,61.3877363419595,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","85.02898, 100; 204.12312, 32.8",0.999908541370096,8.91788515976345e-12,1.32517759436937,0.841402787310693,61.3770442896569,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","85.02899, 100; 60.08155, 8.9",0.999908541370096,8.91788515976345e-12,1.32517759436937,0,33.3302847126338,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","85.02906, 100; 60.0816, 9.1",0.999908541370096,8.91788515976345e-12,1.32517759436937,0,33.3302847126338,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","85.02947, 100; 57.03426, 10.8",0.999908541370096,8.91788515976345e-12,1.32517759436937,0,33.3302847126338,NA,NA
"I204.1233R3.65",172,"Acetyl-L-carnitine",204.1233135,204.123584,219.1968876,433.2,"HILIC","HILIC",1,1,"145.04958, 100; 204.123, 86.8","85.02898, 100; 57.03426, 11.3",0.999908541370096,8.91788515976345e-12,1.32517759436937,0,33.3302847126338,NA,NA
"I206.0351R6.59",173,NA,206.0350891,NA,395.3834774,NA,"HILIC",NA,1,NA,"206.13872, 100; 60.08074, 14",NA,NA,NA,NA,NA,NA,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","206.13879, 100; 76.07699, 40.7",0.999823577451809,2.91499786876367e-18,1.82255455542246,0.995753963313777,66.5192513588529,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","206.13889, 100; 76.0764, 39.1",0.999823577451809,2.91499786876367e-18,1.82255455542246,0.995900786748802,66.5241454733537,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","76.07635, 100; 206.1388, 47.9",0.999823577451809,2.91499786876367e-18,1.82255455542246,0.980696276604014,66.0173284685275,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","76.07635, 100; 206.13878, 46.9",0.999823577451809,2.91499786876367e-18,1.82255455542246,0.980306690649534,66.0043422700448,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","76.07641, 100; 58.06595, 27.2",0.999823577451809,2.91499786876367e-18,1.82255455542246,0,33.327452581727,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","76.07639, 100; 58.06594, 26.9",0.999823577451809,2.91499786876367e-18,1.82255455542246,0,33.327452581727,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","58.06593, 100; 56.01389, 78.5",0.999823577451809,2.91499786876367e-18,1.82255455542246,0,33.327452581727,NA,NA
"I206.1389R6.76",174,"Dexpanthenol",206.1388583,206.139234,405.7885618,136.2,"HILIC","HILIC",1,1,"206.13869, 100; 60.08099, 13.7","58.06593, 100; 56.01391, 81",0.999823577451809,2.91499786876367e-18,1.82255455542246,0,33.327452581727,NA,NA
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"206.13879, 100; 76.07699, 40.7",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"206.13889, 100; 76.0764, 39.1",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"76.07635, 100; 206.1388, 47.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"76.07635, 100; 206.13878, 46.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"76.07641, 100; 58.06595, 27.2",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"76.07639, 100; 58.06594, 26.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"58.06593, 100; 56.01389, 78.5",1,1,0,NA,100,1,"Ingalls_Standards"
"Dexpanthenol",175,"Dexpanthenol",206.139234,206.139234,136.2,136.2,"HILIC","HILIC",1,1,NA,"58.06593, 100; 56.01391, 81",1,1,0,NA,100,1,"Ingalls_Standards"
"I207.0686R8.88",176,NA,207.0686307,NA,532.6265153,NA,"HILIC",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I207.1704R6.56",177,NA,207.1704487,NA,393.7229648,NA,"HILIC",NA,1,NA,"132.10201, 100; 115.96436, 81.8",NA,NA,NA,NA,NA,NA,NA,NA
"I209.0478R11.07",178,NA,209.0478401,NA,664.2395782,NA,"HILIC",NA,1,NA,"145.00949, 100; 63.02703, 66.7",NA,NA,NA,NA,NA,NA,NA,NA
"I209.0843R7.18",179,"Kynurenine",209.0842635,209.092618,430.7906915,260.7,"HILIC","HILIC",1,1,"145.00957, 100; 87.04463, 87.4",NA,0.916450623875261,1.04645149209917e-07,39.9559777858625,NA,45.8225364260205,NA,NA
"I209.0844R8.07",180,"Kynurenine",209.0843609,209.092618,484.3683671,260.7,"HILIC","HILIC",1,1,"69.03418, 100; 145.00941, 16",NA,0.918305986279988,8.50393754784043e-13,39.4901555060172,NA,45.9152993140419,NA,NA
"I211.0565R12.12",181,NA,211.0564697,NA,727.2634504,NA,"HILIC",NA,1,NA,"212.09503, 100; 90.09187, 7.3",NA,NA,NA,NA,NA,NA,NA,NA
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","218.13878, 100; 85.02904, 34.7",1,1,0,0.985183563137628,99.5061187712543,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","218.13877, 100; 85.02904, 33.3",1,1,0,0.984871547042699,99.4957182347566,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","85.02903, 100; 218.13881, 24.1",1,1,0,0.999257832076471,99.9752610692157,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","85.029, 100; 218.13872, 23.7",1,1,0,0.999163659555193,99.9721219851731,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","85.02898, 100; 60.08154, 6.7",1,1,0,0.256512091804586,75.2170697268195,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","85.02905, 100; 60.08159, 6.5",1,1,0,0.256575009053396,75.2191669684465,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","85.02895, 100; 57.03423, 15.5",1,1,0,0.25468071050394,75.1560236834647,1,"Ingalls_Standards"
"Propionyl-L-carnitine",182,"Propionyl-L-carnitine",218.139234,218.139234,337.8,337.8,"HILIC","HILIC",1,1,"85.029, 100; 218.13889, 32.2","85.02898, 100; 57.03426, 14.4",1,1,0,0.254956080417094,75.1652026805698,1,"Ingalls_Standards"
"I219.1703R6.51",183,NA,219.1703313,NA,390.4889715,NA,"HILIC",NA,1,NA,"144.10199, 100; 218.0117, 10.4",NA,NA,NA,NA,NA,NA,NA,NA
"I221.0843R5.26",184,NA,221.084251,NA,315.8491613,NA,"HILIC",NA,1,NA,"99.04454, 100; 117.05492, 48.2",NA,NA,NA,NA,NA,NA,NA,NA
"I221.0843R5.58",185,NA,221.0842734,NA,335.0619025,NA,"HILIC",NA,1,NA,"99.04453, 100; 117.05491, 50.2",NA,NA,NA,NA,NA,NA,NA,NA
"I221.0843R8.12",186,NA,221.0842781,NA,487.3496254,NA,"HILIC",NA,1,NA,"99.04454, 100; 117.05487, 80.7",NA,NA,NA,NA,NA,NA,NA,NA
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"134.02718, 100; 223.07478, 49.8",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"134.02711, 100; 223.07467, 50.7",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"134.02709, 100; 88.02209, 31.6",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"134.02713, 100; 88.02211, 35.1",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"88.02217, 100; 134.02722, 52.7",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"88.02218, 100; 134.02724, 52.6",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"88.02207, 100; 56.05026, 5.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Cystathionine",187,"Cystathionine",223.075255,223.075255,788.4,788.4,"HILIC","HILIC",1,1,NA,"88.02207, 100; 56.05024, 6.3",1,1,0,NA,100,1,"Ingalls_Standards"
"I227.1754R2.2",188,NA,227.1754177,NA,131.8983339,NA,"HILIC",NA,1,NA,"226.1436, 100; 100.11248, 71.9",NA,NA,NA,NA,NA,NA,NA,NA
"I228.0979R6.34",189,NA,228.097854,NA,380.1458074,NA,"HILIC",NA,1,NA,"112.05079, 100; 212.16453, 63.8",NA,NA,NA,NA,NA,NA,NA,NA
"I232.118R6.16",190,NA,232.1180483,NA,369.8111362,NA,"HILIC",NA,1,NA,"232.1179, 100; 186.11257, 16.4",NA,NA,NA,NA,NA,NA,NA,NA
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"232.15439, 100; 85.02904, 24.2",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"232.15445, 100; 85.02906, 24",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"85.02901, 100; 232.15441, 20.6",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"85.02902, 100; 232.15444, 20",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"85.02897, 100; 60.08153, 5.4",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"85.02905, 100; 60.08159, 5.4",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"85.02896, 100; 57.03425, 11.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Butyryl-L-carnitine",191,"Butyryl-L-carnitine",232.154884,232.154884,268.2,268.2,"HILIC","HILIC",1,1,NA,"85.029, 100; 57.03427, 12",1,1,0,NA,100,1,"Ingalls_Standards"
"I235.1653R7.18",192,NA,235.1652918,NA,430.9363628,NA,"HILIC",NA,1,NA,"118.08653, 100; 212.89704, 24.6",NA,NA,NA,NA,NA,NA,NA,NA
