"primary_key","MassFeature","compound_theoretical","massbank_match2","massbank_match3","mz_experimental","mz_theoretical","mz_massbank2","MH_mass_experimental","MH_mass_MoNA","z_experimental","z_theoretical","z_massbank2","z_massbank3","rt_sec_experimental","rt_sec_theoretical","column_experimental","column_theoretical","MS2_experimental","MS2_theoretical","MS2_massbank","ppm_mass_error1","massbank_ppm","mz_similarity_score1","mz_similarity_score2","mz_similarity_score3","rt_similarity_score1","MS2_cosine_similarity1","MS2_cosine_similarity2","total_similarity_score1","total_similarity_score2","confidence_rank","confidence_source"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","155.00101, 100; 94.97964, 37.5; 79.95614, 6.5; 154.94648, 4.8; 136.99033, 4",NA,0,NA,1,NA,NA,1,0.0415888325869494,NA,68.0529610862316,NA,"1","Ingalls_Standards"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","155.00108, 100; 94.97967, 46.8; 79.95674, 9.6; 154.94657, 4.9; 136.99038, 4.8; 80.964, 0.7; 78.98475, 0.7",NA,0,NA,1,NA,NA,1,0.0421615916170727,NA,68.0720530539024,NA,"1","Ingalls_Standards"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","155.00107, 100; 94.97967, 46; 79.95616, 8.8; 154.94656, 6; 136.99039, 4.8; 80.96395, 0.8; 78.98477, 0.7",NA,0,NA,1,NA,NA,1,0.0464079459675828,NA,68.2135981989194,NA,"1","Ingalls_Standards"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","94.97964, 100; 155.00103, 44.1; 79.95614, 43.1; 136.99035, 7.7; 154.94646, 5.6; 80.96399, 3.1; 78.98471, 1.8; 64.96903, 0.6",NA,0,NA,1,NA,NA,1,0.0574186354089481,NA,68.5806211802983,NA,"1","Ingalls_Standards"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","94.97963, 100; 155.00101, 44.7; 79.95613, 43.1; 136.9903, 7.3; 154.94643, 5.9; 80.96396, 3.1; 78.98472, 1.5; 152.98558, 0.6",NA,0,NA,1,NA,NA,1,0.0583310816460041,NA,68.6110360548668,NA,"1","Ingalls_Standards"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","79.95616, 100; 94.97963, 15.3; 154.94645, 3.8; 80.96398, 3.3; 76.96885, 1.3; 64.96865, 0.7; 63.96124, 0.6",NA,0,NA,1,NA,NA,1,0.107463679813844,NA,70.2487893271281,NA,"1","Ingalls_Standards"
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","79.95614, 100; 94.97962, 15.2; 80.96398, 3.4; 154.94648, 2.4; 76.96884, 0.8; 64.96908, 0.6; 63.96123, 0.6",NA,0,NA,1,NA,NA,1,0.0903934713883979,NA,69.6797823796133,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"166.01705, 100; 79.95612, 16.8; 166.05337, 11.6; 106.97964, 11.1; 124.00626, 4.6; 80.96394, 4.3; 102.05485, 3.8; 100.03864, 1.2",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"166.01711, 100; 79.95614, 16.6; 106.97966, 10.9; 166.05335, 10.4; 124.00626, 4.8; 80.96351, 4.3; 102.05436, 3.8; 100.03918, 1.2",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"166.01716, 100; 79.95617, 33.3; 106.97905, 18.5; 166.05347, 11.8; 124.00631, 7.3; 80.96356, 7.2; 102.05492, 5.9; 100.03856, 2.3; 58.02862, 0.9",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"166.01712, 100; 79.95616, 32.4; 106.97968, 18.5; 166.05342, 11.6; 124.0063, 7.5; 80.96399, 7; 102.0549, 5.9; 100.03866, 2.3; 58.02861, 0.9",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"79.95617, 100; 166.01716, 41.9; 106.97971, 30.6; 80.96399, 14.1; 124.00756, 10.2; 102.05423, 7.4; 100.03925, 6.5; 166.05352, 5.5; 58.02863, 2.4",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"79.95614, 100; 166.01709, 41.6; 106.98033, 30.5; 80.96395, 14.2; 124.00626, 10.3; 102.05419, 7.7; 100.03921, 6.5; 166.05344, 5; 58.0286, 2.6; 94.97969, 0.6",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"79.95615, 100; 80.96396, 4.9; 106.97969, 3.9; 58.02861, 0.8; 100.03926, 0.7",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
12,"N-acetyltaurine","N-acetyltaurine",NA,NA,166.017406,166.017406,NA,NA,NA,-1,-1,NA,NA,224.4,224.4,"HILIC","HILIC",NA,"79.95614, 100; 80.96395, 4.9; 106.97968, 3.9; 58.02859, 0.9; 100.03924, 0.6",NA,0,NA,1,NA,NA,1,NA,NA,100,NA,"1","Ingalls_Standards"
13,"I167.0204R10.56",NA,NA,NA,167.0203618,NA,NA,NA,NA,-1,NA,NA,NA,633.4822175,NA,"HILIC",NA,"167.0204, 100; 124.01421, 63.5; 80.96403, 51.2; 167.01251, 33.6; 166.05367, 32.1; 166.83263, 24.9; 132.8669, 18.9; 79.9562, 18.1; 167.03484, 11.6; 140.02451, 10.6; 82.03986, 8.9; 96.01935, 7.3; 124.05054, 7; 167.05742, 5.7; 167.83582, 4.8; 141.01987, 4; 65.01331, 3.9; 168.03094, 3.6; 130.04005, 3.6; 97.0396, 3.3; 142.02507, 2.7; 81.04468, 2.6; 69.00832, 2.4; 166.06116, 2.2; 168.02032, 1.9; 90.00868, 1.6; 83.02393, 1.5; 89.01325, 1.5; 125.03474, 1.5; 97.00328, 1.5; 109.03954, 1.4; 168.05621, 1.2; 125.0459, 1.2; 58.02859, 1.2; 67.02898, 1.1; 98.03495, 1.1; 123.05539, 1.1; 168.04927, 1.1; 125.01761, 1.1; 96.05571, 1.1; 95.02402, 1; 83.04314, 1; 82.02874, 0.9; 166.04106, 0.9; 85.03949, 0.9; 131.03532, 0.9; 98.02378, 0.9; 66.00849, 0.8; 140.04544, 0.7; 165.78871, 0.7; 51.34023, 0.7; 103.48238, 0.7; 127.23262, 0.7; 121.10336, 0.7; 76.67471, 0.7; 60.94928, 0.6; 71.86556, 0.6; 110.55998, 0.6; 118.14156, 0.6; 92.71497, 0.6; 72.87327, 0.6; 59.236, 0.6; 86.9158, 0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","167.99632, 100; 80.96394, 83.7; 150.96965, 42.7; 71.0126, 34.2; 86.0226, 24.6; 168.04915, 1.1; 153.00573, 0.8",NA,0,NA,1,NA,NA,1,0.473782564830933,NA,82.4594188276978,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","167.99644, 100; 80.96401, 86.7; 150.96976, 45.4; 71.01265, 37; 86.02359, 22; 168.04932, 1.3; 153.00568, 1.2; 85.03973, 0.8",NA,0,NA,1,NA,NA,1,0.476674834128259,NA,82.5558278042753,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","80.96399, 100; 167.99641, 61.4; 71.01264, 50.8; 150.96973, 42.8; 86.02264, 21.9; 168.04929, 1.5; 85.03957, 0.9; 81.95204, 0.7",NA,0,NA,1,NA,NA,1,0.464912688790468,NA,82.1637562930156,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","80.96399, 100; 167.9964, 65.2; 71.01263, 49.7; 150.9697, 41.4; 86.02355, 20.7; 168.04912, 1.3; 153.00568, 0.7",NA,0,NA,1,NA,NA,1,0.466456001458459,NA,82.2152000486153,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","80.96396, 100; 71.01261, 53.6; 150.96964, 11.6; 86.02353, 10.7; 167.99638, 6.7; 81.95193, 1.3",NA,0,NA,1,NA,NA,1,0.298981554098776,NA,76.6327184699592,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","80.96395, 100; 71.0126, 51.9; 150.96966, 12.2; 86.02353, 9.5; 167.99642, 8.4; 81.95191, 0.9",NA,0,NA,1,NA,NA,1,0.315508507735743,NA,77.1836169245248,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","80.96398, 100; 71.01263, 21.7; 79.95618, 4.6; 81.95199, 4.1",NA,0,NA,1,NA,NA,1,0.0228115080319123,NA,67.4270502677304,NA,"1","Ingalls_Standards"
14,"Cysteic Acid","Cysteic Acid",NA,NA,167.996671,167.996671,NA,NA,NA,-1,-1,NA,NA,729,729,"HILIC","HILIC","168.02695, 100; 100.03928, 76.2; 168.01457, 73.8; 168.04941, 54.9; 168.9198, 33.5; 167.05731, 30.1; 81.95201, 18.4; 79.95616, 17.5; 140.03186, 12.3; 150.93716, 11.3; 68.99445, 11; 142.04004, 10.7; 169.05132, 9.8; 168.0573, 9.3; 169.01537, 4.3; 169.09747, 4.3; 150.98802, 4; 168.94801, 3.9; 74.99249, 3.7; 85.03951, 3.7; 167.95729, 3.3; 98.0233, 3.2; 141.01955, 3.1; 83.02372, 2.9; 153.00552, 2.9; 140.01924, 2.6; 110.92516, 2.3; 83.01259, 2.3; 82.03963, 2.2; 81.96042, 2.2; 82.02853, 2.2; 129.99844, 2.1; 101.04247, 2.1; 71.15807, 2.1; 67.02885, 2.1; 74.43908, 2; 69.25253, 1.9; 64.1195, 1.7; 61.56603, 1.7","80.96396, 100; 71.01314, 20.8; 79.95615, 4.5; 81.95192, 3.9; 81.96041, 0.7",NA,0,NA,1,NA,NA,1,0.0279492253444629,NA,67.5983075114821,NA,"1","Ingalls_Standards"
15,"Sulfolactic Acid","DHAP",NA,NA,168.980687,168.990203,NA,NA,NA,-1,-1,NA,NA,796.5,771.6,"HILIC","HILIC","142.04015, 100; 169.05135, 97.7; 143.03902, 56.9; 170.05053, 37.5; 170.07166, 33.5; 65.0133, 27.8; 115.02909, 25.4; 130.0275, 22.1; 116.0243, 20.8; 102.00867, 20.5; 168.83571, 17.9; 129.03229, 16.2; 169.03963, 14.3; 89.01328, 10.8; 90.00866, 9.8; 85.03954, 8.8; 141.01987, 8.4; 170.03534, 7.9; 58.02863, 7.4; 143.02426, 6.3; 80.96397, 6.3; 66.00862, 6.3; 65.99733, 6.2; 168.03125, 5.2; 168.94807, 5.1; 170.00922, 5.1; 168.04927, 4.9; 169.09758, 4.8; 169.01512, 4.7; 168.92447, 4.6; 169.05933, 3.3; 169.02698, 3.2; 168.0565, 3.1; 127.05026, 3; 64.01815, 3; 97.03952, 3; 134.86415, 2.9; 154.02748, 2.9; 128.02448, 2.8; 88.01823, 2.7; 170.02786, 2.6; 168.98885, 2.6; 109.03974, 2.5; 143.06088, 2.5; 82.0398, 2.4; 98.02345, 2.4; 101.01346, 2.3; 91.02917, 2.1; 130.03999, 2.1; 142.92365, 2; 169.98602, 1.9; 83.0239, 1.8; 150.93745, 1.8; 169.12289, 1.8; 56.14169, 1.8; 155.0229, 1.7; 126.06635, 1.7; 74.00215, 1.7; 116.03161, 1.7; 103.01636, 1.6; 123.39394, 1.6; 141.02884, 1.6; 112.03933, 1.6; 143.28726, 1.5; 142.00407, 1.5; 50.00244, 1.5; 84.04473, 1.4; 110.03454, 1.4; 98.13829, 1.4; 155.08159, 1.4; 81.04472, 1.4; 123.41672, 1.4; 126.05499, 1.4; 109.56457, 1.3; 111.58054, 1.3; 75.52028, 1.3; 54.1995, 1.2","96.9684, 100; 78.9578, 26.6; 169.09741, 2.9; 142.03961, 1.6; 168.94786, 1.5; 169.05115, 1.3; 51.57305, 0.9; 96.26392, 0.9; 68.23957, 0.9; 118.68459, 0.8; 66.62276, 0.8; 59.48769, 0.8; 61.32222, 0.8; 150.9368, 0.8; 58.70734, 0.8; 152.01266, 0.7",NA,56.3109566772884,NA,0.892978459407728,NA,NA,0.708609981800177,0.350071727611728,NA,65.0553389606545,NA,NA,NA
15,"Sulfolactic Acid","DHAP",NA,NA,168.980687,168.990203,NA,NA,NA,-1,-1,NA,NA,796.5,771.6,"HILIC","HILIC","142.04015, 100; 169.05135, 97.7; 143.03902, 56.9; 170.05053, 37.5; 170.07166, 33.5; 65.0133, 27.8; 115.02909, 25.4; 130.0275, 22.1; 116.0243, 20.8; 102.00867, 20.5; 168.83571, 17.9; 129.03229, 16.2; 169.03963, 14.3; 89.01328, 10.8; 90.00866, 9.8; 85.03954, 8.8; 141.01987, 8.4; 170.03534, 7.9; 58.02863, 7.4; 143.02426, 6.3; 80.96397, 6.3; 66.00862, 6.3; 65.99733, 6.2; 168.03125, 5.2; 168.94807, 5.1; 170.00922, 5.1; 168.04927, 4.9; 169.09758, 4.8; 169.01512, 4.7; 168.92447, 4.6; 169.05933, 3.3; 169.02698, 3.2; 168.0565, 3.1; 127.05026, 3; 64.01815, 3; 97.03952, 3; 134.86415, 2.9; 154.02748, 2.9; 128.02448, 2.8; 88.01823, 2.7; 170.02786, 2.6; 168.98885, 2.6; 109.03974, 2.5; 143.06088, 2.5; 82.0398, 2.4; 98.02345, 2.4; 101.01346, 2.3; 91.02917, 2.1; 130.03999, 2.1; 142.92365, 2; 169.98602, 1.9; 83.0239, 1.8; 150.93745, 1.8; 169.12289, 1.8; 56.14169, 1.8; 155.0229, 1.7; 126.06635, 1.7; 74.00215, 1.7; 116.03161, 1.7; 103.01636, 1.6; 123.39394, 1.6; 141.02884, 1.6; 112.03933, 1.6; 143.28726, 1.5; 142.00407, 1.5; 50.00244, 1.5; 84.04473, 1.4; 110.03454, 1.4; 98.13829, 1.4; 155.08159, 1.4; 81.04472, 1.4; 123.41672, 1.4; 126.05499, 1.4; 109.56457, 1.3; 111.58054, 1.3; 75.52028, 1.3; 54.1995, 1.2","96.96846, 100; 78.95787, 27.7; 169.0511, 2.3; 142.04016, 2.3; 169.09766, 1.7; 168.94792, 1.5; 169.12282, 1.4; 168.98923, 0.9; 71.0127, 0.9; 132.00217, 0.8; 168.98061, 0.8; 106.17783, 0.8; 100.54946, 0.8; 128.86523, 0.8; 70.47297, 0.8; 131.95833, 0.8; 54.03397, 0.7; 69.4346, 0.7; 189.86688, 0.7; 51.68999, 0.7; 54.0063, 0.7",NA,56.3109566772884,NA,0.892978459407728,NA,NA,0.708609981800177,0.419646739827107,NA,67.3745060345004,NA,NA,NA
