"compound","mz","rt","column","z","file_name","MS2"
"Glutamic acid",148.060984,744.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","84.04498, 100; 102.05536, 40.3; 130.04996, 40; 148.09682, 11.3; 148.06039, 11.1; 148.0869, 7; 131.05341, 6.1; 85.04827, 3.8; 148.11205, 3.3; 100.0761, 3.2; 132.33411, 1.3; 154.45944, 1.2; 133.62544, 1.2; 100.407, 1.1; 69.36354, 1.1; 84.73212, 1.1; 51.6226, 1.1; 92.0221, 1.1; 85.02903, 1.1; 104.44527, 1.1; 116.28761, 1; 135.17197, 1; 143.49271, 1; 61.27753, 1; 78.8708, 1; 92.87578, 1; 148.07536, 1; 100.72431, 1; 55.0487, 1; 129.90723, 1; 61.49333, 0.9; 103.04168, 0.9; 79.61405, 0.9; 159.77063, 0.9; 104.10254, 0.9; 82.2562, 0.9; 91.82344, 0.9"
"Glutamic acid",148.060984,744.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","84.04502, 100; 102.05539, 17.7; 130.05005, 7.3; 100.07612, 5.6; 85.04838, 3.8; 148.09695, 3.8; 148.11209, 3.4; 148.08682, 3.4; 56.05023, 3.1; 131.05347, 1.9; 85.02889, 1.1; 148.06038, 1.1; 102.95406, 0.6; 91.81621, 0.6; 91.55755, 0.6; 77.51479, 0.6; 58.56814, 0.6; 96.38318, 0.6; 110.32635, 0.6; 60.4302, 0.6; 100.866, 0.6; 61.82888, 0.6; 84.77427, 0.6; 139.81145, 0.6; 77.64849, 0.6; 50.28848, 0.6; 70.15226, 0.6; 75.28075, 0.6; 72.72269, 0.6; 57.91586, 0.6; 76.96716, 0.6; 72.96994, 0.6"
"Glutamic acid",148.060984,744.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","84.04503, 100; 102.05546, 16.5; 130.05006, 8.6; 100.07629, 4.2; 148.09704, 3.7; 148.11233, 3.6; 85.04834, 3.6; 56.05031, 3.5; 148.08726, 3.4; 85.02902, 1.4; 131.05354, 1; 140.60594, 0.6; 148.07549, 0.6; 150.11479, 0.6; 60.90047, 0.6"
"Glutamic acid",148.060984,744.6,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","84.04499, 100; 56.05029, 75.6; 84.04501, 23.2; 100.07616, 17.5; 85.04839, 13.1; 60.08159, 10.5; 89.04891, 4.7; 58.06588, 3.8; 57.05357, 3.1; 85.02898, 3; 132.08116, 2.6; 88.04798, 2.3; 101.72903, 2.2; 58.12317, 2.1; 104.32911, 2.1; 138.48595, 2.1; 50.37812, 2; 63.14748, 1.9; 54.14131, 1.9; 57.70575, 1.9; 53.0784, 1.9; 52.33978, 1.9; 62.75257, 1.9; 115.23383, 1.9; 104.20908, 1.8; 71.14333, 1.8; 53.25039, 1.8; 75.67904, 1.8; 101.36512, 1.8; 80.54692, 1.8; 55.71601, 1.7; 51.8498, 1.7; 59.39641, 1.6; 74.40927, 1.6; 71.35217, 1.6"
"Glutamic acid",148.060984,744.6,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","84.04494, 100; 56.05023, 79.8; 84.04502, 30.6; 100.07608, 17.1; 85.04824, 13.6; 89.04871, 8.7; 60.08151, 8.6; 73.75889, 5; 77.37683, 4.6; 157.86774, 2.6; 106.06525, 2.6; 57.05361, 2.5; 103.58603, 2.5; 88.04807, 2.5; 139.34111, 2.5; 74.46947, 2.5; 79.15366, 2.5; 60.83676, 2.4; 110.86163, 2.4; 106.99992, 2.4; 129.17374, 2.4; 149.11122, 2.4; 80.50414, 2.4; 70.06591, 2.3; 81.62876, 2.3; 66.63487, 2.3; 79.43582, 2.3; 61.81371, 2.3; 63.58632, 2.3; 87.00956, 2.2; 84.88601, 2.2; 95.28769, 2.2; 80.9911, 2.2; 74.73298, 2.2; 74.85758, 2.2; 57.58261, 2.2; 54.06431, 2.2; 160.94232, 2.1; 106.51565, 2.1; 103.01927, 2.1; 78.10715, 2.1; 53.86944, 2.1; 105.15797, 2; 55.22745, 2"
"Glutamine",147.076968,702,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1","130.05015, 100; 84.04507, 65.8; 123.96471, 19.7; 147.07655, 11.1; 147.12112, 10.2; 101.07146, 6.1; 146.98061, 4.6; 88.04809, 3.1; 87.04462, 3.1; 64.92796, 2; 105.9542, 1.9; 102.05555, 1.7; 60.08165, 1.5; 61.08494, 1.2; 147.05595, 1; 70.89788, 0.8; 77.01209, 0.8; 86.93654, 0.8; 90.62994, 0.7; 143.79054, 0.7; 93.48486, 0.7; 123.03157, 0.7; 148.00497, 0.7; 69.75565, 0.7; 58.03716, 0.7; 102.54303, 0.7; 133.98997, 0.6; 113.27444, 0.6; 74.95727, 0.6; 50.85111, 0.6; 59.68658, 0.6; 58.72182, 0.6; 53.7308, 0.6; 83.44001, 0.6"
"Glutamine",147.076968,702,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2","130.05006, 100; 84.04502, 67.2; 123.96461, 21; 147.12106, 13.3; 147.0766, 9.4; 101.07144, 6.2; 146.98061, 4.6; 87.04467, 2.6; 64.92794, 2.5; 88.04799, 2.3; 147.11431, 2.2; 147.09151, 1.5; 102.05551, 1.4; 105.95424, 1.4; 61.08485, 1.3; 148.03717, 1; 84.04237, 1; 137.41043, 0.9; 73.73953, 0.9; 73.81017, 0.9; 70.67503, 0.9; 88.65786, 0.8; 55.46803, 0.8; 70.95132, 0.8; 109.25648, 0.8; 132.03909, 0.8; 79.47189, 0.8; 154.77194, 0.8; 56.52568, 0.8; 57.03759, 0.7; 93.33286, 0.7; 58.74933, 0.7; 78.83749, 0.7; 70.80871, 0.7; 51.31168, 0.7; 85.39082, 0.7; 50.42633, 0.7"
"Glutamine",147.076968,702,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","130.05008, 100; 84.04504, 74.3; 123.96465, 31.3; 147.12095, 14.6; 101.07143, 8.2; 147.07637, 8; 146.98054, 6.8; 87.04469, 5; 64.92796, 3.9; 147.09204, 3.2; 88.04791, 2.8; 60.08154, 2.1; 102.05546, 1.9; 61.08497, 1.4; 105.95411, 1.3; 147.11458, 1.2; 84.0425, 1.1; 85.02907, 1.1; 138.98268, 0.9; 165.0314, 0.9; 136.51315, 0.8; 127.25349, 0.8; 154.6109, 0.8; 158.58813, 0.8; 56.05051, 0.8; 82.20958, 0.8; 63.66661, 0.8; 87.40955, 0.8; 134.09183, 0.8; 168.73883, 0.8; 79.0719, 0.8; 111.3871, 0.8; 105.96826, 0.7; 106.18359, 0.7; 144.00024, 0.7; 63.59226, 0.7; 71.81544, 0.7; 108.12868, 0.7"
"Glutamine",147.076968,702,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","130.05003, 100; 84.04497, 74.2; 123.96453, 34.2; 147.12077, 16.9; 147.07646, 7.4; 101.07137, 6.9; 146.98038, 6.9; 88.048, 6; 64.92795, 3.6; 87.04464, 3.5; 102.0554, 2.9; 105.95409, 2.5; 147.11432, 2.3; 60.0816, 2; 147.09181, 1.9; 133.75241, 0.9; 55.85769, 0.9; 50.39348, 0.9; 149.18163, 0.8; 96.18261, 0.8; 81.02867, 0.8; 106.0556, 0.8; 95.98831, 0.8; 86.1963, 0.8; 61.24812, 0.8; 61.04994, 0.8; 68.91676, 0.8; 146.41885, 0.8; 84.36599, 0.8; 62.40713, 0.8; 79.49058, 0.7; 76.58668, 0.7; 61.26418, 0.7; 71.19199, 0.7; 106.69585, 0.7"
"Glutamine",147.076968,702,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","84.04504, 100; 130.05011, 31.5; 123.96308, 23.9; 64.92802, 11; 88.04802, 6.2; 87.0447, 5.5; 147.12113, 4.5; 146.98055, 3.5; 101.07133, 3.4; 60.08158, 2.6; 102.05552, 2.4; 61.08494, 2.1; 105.95417, 1.8; 56.05026, 1.4; 147.09207, 0.7; 85.02905, 0.7; 109.71363, 0.6; 145.99626, 0.6; 88.9115, 0.6; 99.6692, 0.6; 147.07669, 0.6; 130.99814, 0.6"
"Glutamine",147.076968,702,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","84.04503, 100; 130.05009, 27.4; 123.96458, 18.7; 64.92801, 9.5; 88.04801, 4.6; 87.04464, 4.5; 102.05549, 3.4; 146.98055, 3.4; 147.12122, 3.1; 60.08158, 2.6; 101.07148, 1.9; 56.0503, 1.7; 61.08484, 1.3; 85.02908, 1; 123.96942, 0.8; 105.95422, 0.7; 155.5994, 0.6"
"Glutamine",147.076968,702,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","84.04504, 100; 60.08008, 86.8; 84.045, 80.5; 88.04902, 75; 56.05025, 70.2; 61.08335, 69.1; 87.0447, 63.2; 64.92799, 46.6; 59.07152, 33.3; 58.06595, 30.6; 105.27924, 2.6; 59.06306, 2.6; 61.8629, 2.6; 61.08767, 2.5; 68.28013, 2.4; 57.37622, 2.3; 63.84222, 2; 133.0414, 1.6; 138.24525, 1.4; 59.97948, 1.4; 124.59566, 1.4; 78.6601, 1.3; 144.72491, 1.3; 134.79036, 1.3; 61.42915, 1.3; 106.14768, 1.2; 135.74318, 1.2; 56.37432, 1.2; 53.01214, 1.2; 116.74883, 1.2; 152.27673, 1.2; 108.84386, 1.2; 80.1286, 1.2; 56.34934, 1.1; 125.76035, 1.1"
"Glutamine",147.076968,702,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","84.04496, 100; 60.08026, 39.1; 56.05024, 33.9; 88.04791, 31.1; 87.04451, 27.4; 61.08273, 26; 64.92793, 25.5; 58.06586, 13.9; 59.07145, 9.5; 53.00298, 1.3; 123.52402, 1.2; 83.36629, 1; 71.93985, 1; 66.046, 1; 128.92813, 1; 73.89825, 1; 57.59783, 1; 89.0204, 1; 55.31147, 0.9; 85.02898, 0.8; 61.04351, 0.8; 123.9645, 0.8; 67.32172, 0.8; 65.73988, 0.8; 140.23204, 0.8; 83.50665, 0.8; 77.30497, 0.8; 91.05473, 0.8; 92.14788, 0.7; 135.28093, 0.7; 131.57817, 0.7; 61.90078, 0.7; 154.26465, 0.7; 101.54693, 0.7; 84.25921, 0.7; 87.38274, 0.7; 141.4886, 0.7; 87.14532, 0.7; 119.12832, 0.7; 76.98, 0.7; 82.93845, 0.7; 74.09479, 0.7; 69.93794, 0.7; 77.43954, 0.7; 86.94868, 0.7; 52.8167, 0.6; 152.81645, 0.6; 78.58351, 0.6"
"Glycine",76.039854,690.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1",NA
"Glycine",76.039854,690.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2",NA
"Glycine",76.039854,690.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1",NA
"Glycine",76.039854,690.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2",NA
"Glycine",76.039854,690.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1",NA
"Glycine",76.039854,690.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2",NA
"Glycine",76.039854,690.6,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1",NA
"Glycine",76.039854,690.6,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2",NA
"Histidine",156.077302,687,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1","110.07171, 100; 156.07689, 41.5; 95.06096, 5.7; 83.06108, 1.8; 113.10774, 1.8; 93.04539, 0.8; 132.96612, 0.8; 156.13849, 0.7; 156.11342, 0.6; 58.06599, 0.6"
"Histidine",156.077302,687,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2","110.07165, 100; 156.0768, 41.7; 95.0609, 5.4; 113.10771, 2.4; 83.06102, 1.7; 132.96602, 1.2; 156.11318, 1.1; 150.97649, 1; 156.13843, 0.9; 93.04527, 0.8; 58.06595, 0.7"
"Histidine",156.077302,687,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","110.07169, 100; 156.07688, 28.5; 95.06146, 6.2; 113.10772, 3.1; 83.06105, 2.1; 93.0453, 1; 132.96608, 0.6"
"Histidine",156.077302,687,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","110.07161, 100; 156.07677, 29.2; 95.06028, 6.2; 113.10763, 2.8; 83.06099, 2.2; 93.04523, 1.1"
"Histidine",156.077302,687,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","110.07167, 100; 95.0604, 7.7; 83.06103, 7.5; 93.04527, 5.3; 156.07757, 4.2; 113.10773, 2.7; 82.0532, 2; 96.08083, 0.8; 111.05568, 0.7; 68.0502, 0.6"
"Histidine",156.077302,687,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","110.07169, 100; 95.0615, 8; 83.06104, 7.3; 93.04532, 5.2; 156.07664, 4.5; 82.05319, 2; 113.10769, 1.5; 111.05567, 0.6; 96.08138, 0.6"
"Histidine",156.077302,687,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","83.061, 100; 93.04604, 59.4; 110.07166, 43.3; 82.05232, 37.9; 56.05027, 35.4; 81.04576, 22; 68.05021, 7.8; 95.06092, 7.5; 54.03464, 3; 69.04547, 2; 111.0557, 1.6; 58.06593, 1.6; 66.03459, 1.6; 55.04243, 0.8"
"Histidine",156.077302,687,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","83.06096, 100; 93.04522, 58.7; 110.07162, 42.4; 82.05315, 37.6; 56.05024, 37.5; 81.04533, 21.3; 68.04988, 9; 95.06087, 7.5; 54.03459, 3; 66.03449, 1.8; 69.04541, 1.5; 58.06589, 1.1; 55.04245, 1; 67.04234, 0.8; 111.05574, 0.8"
"Isoleucine",132.102454,490.2,"HILIC",1,NA,NA
"Kynurenine",209.092618,260.7,"HILIC",1,NA,NA
"Leucine",132.102454,457.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1","86.09704, 100; 132.10115, 21.8; 87.04466, 5.2; 114.09167, 3.8; 69.07061, 3.7"
"Leucine",132.102454,457.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2","86.09744, 100; 132.1021, 25.7; 87.04469, 6; 114.09109, 4.8; 69.07064, 4"
"Leucine",132.102454,457.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","86.09705, 100; 132.10212, 23.5; 87.04469, 4.9; 114.09167, 4; 69.0706, 4"
"Leucine",132.102454,457.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","86.09702, 100; 132.10206, 22.9; 87.04462, 4.6; 114.09169, 4; 69.07058, 4"
"Leucine",132.102454,457.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","86.09702, 100; 132.10207, 16.5; 69.07059, 8.8; 87.04464, 7.2; 114.09163, 5.6; 70.0658, 1.7"
"Leucine",132.102454,457.8,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","86.09709, 100; 132.10137, 16.8; 69.07106, 9.7; 87.04471, 8.2; 114.09176, 6.8; 70.0659, 2.2; 88.07634, 0.8"
"Leucine",132.102454,457.8,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","86.09701, 100; 69.07056, 87.9; 57.05809, 34.3; 70.0658, 28.1; 58.06582, 16.7; 56.05023, 16.2; 87.04457, 10.3; 69.03406, 6.2; 53.00306, 3.2; 67.05496, 3.1; 65.09286, 2.2; 79.07125, 2.1; 123.63464, 2.1; 132.77202, 2.1; 54.12055, 2; 52.53005, 1.9; 106.27402, 1.8; 148.98853, 1.8; 68.54543, 1.8; 68.20177, 1.7; 55.05502, 1.7; 68.40001, 1.7; 58.735, 1.7; 145.85542, 1.7; 65.54955, 1.6; 111.58486, 1.6; 91.68948, 1.6; 66.69329, 1.6; 123.97601, 1.6; 123.20346, 1.6; 116.0678, 1.6; 117.76897, 1.5; 54.88261, 1.5; 105.31207, 1.5; 113.03786, 1.5; 143.53587, 1.5; 54.8236, 1.5; 74.12421, 1.5; 117.44733, 1.5; 61.93362, 1.5; 53.85476, 1.5; 61.04996, 1.5; 95.77312, 1.5; 107.34241, 1.5; 59.79979, 1.5; 51.72213, 1.5; 135.25475, 1.5; 61.47053, 1.5; 53.49525, 1.5; 51.80692, 1.4; 71.6417, 1.4; 52.20694, 1.4; 84.40283, 1.4; 59.9612, 1.4; 65.75881, 1.4; 127.11261, 1.3; 58.12683, 1.3"
"Leucine",132.102454,457.8,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","69.07055, 100; 86.09744, 96.7; 57.05809, 31; 70.0658, 27.2; 56.05023, 14.6; 87.04458, 13.1; 58.0659, 9.7; 69.03415, 8; 53.00298, 3.5; 84.08147, 3; 143.24034, 2.4; 84.40881, 2.3; 87.26715, 2.2; 120.64342, 2.1; 58.97586, 2; 67.05756, 2; 124.11697, 2; 144.18425, 2; 116.26719, 1.9; 104.7933, 1.9; 107.68524, 1.9; 146.39522, 1.9; 105.48582, 1.9; 81.16814, 1.9; 61.35175, 1.9; 146.14771, 1.9; 63.94842, 1.9; 58.82884, 1.9; 55.05499, 1.9; 95.67172, 1.9; 70.18999, 1.9; 122.83683, 1.9; 72.19652, 1.8; 94.838, 1.8; 123.62865, 1.8; 107.95847, 1.8; 135.86952, 1.8; 84.67317, 1.8; 58.52516, 1.8; 83.19231, 1.8; 72.25813, 1.8; 55.16097, 1.8; 145.4924, 1.8; 92.71218, 1.8; 78.42885, 1.8; 107.78871, 1.7; 96.24857, 1.7; 55.47657, 1.7; 58.86347, 1.7; 59.02249, 1.7; 116.57619, 1.7; 69.95597, 1.7; 51.9924, 1.7; 137.53325, 1.7; 70.21292, 1.7; 50.61164, 1.6; 94.39373, 1.6; 61.71009, 1.6; 54.01894, 1.5; 56.22034, 1.5; 51.93127, 1.5; 59.12927, 1.5"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_100pos1","84.08133, 100; 64.92797, 32; 56.05019, 27; 67.05494, 8.3; 97.14485, 2.8; 91.96292, 2.3; 122.37517, 2.2; 151.07825, 2.2; 56.57205, 2.2; 74.96976, 2.2; 121.99086, 2.2; 128.73625, 2.1; 50.76898, 2.1; 62.14983, 2.1; 120.72306, 2.1; 76.09385, 2.1; 120.84253, 2; 78.70895, 2; 123.33118, 2; 145.47916, 2; 129.99983, 2; 101.00506, 2; 79.41166, 2; 62.16044, 2; 139.41556, 2; 151.67316, 2; 59.55414, 2; 100.13361, 1.9; 124.71531, 1.9; 163.75383, 1.9; 121.31758, 1.9; 71.80318, 1.9; 135.56, 1.9; 94.83688, 1.9; 132.32988, 1.9; 121.45467, 1.9; 59.84606, 1.8; 140.12808, 1.8; 141.31259, 1.8; 127.36151, 1.8; 111.32578, 1.7; 153.11835, 1.7; 51.11995, 1.6"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_100pos2","84.08142, 100; 64.92801, 33.5; 56.05063, 24.9; 67.05489, 6.6; 67.05508, 2.5; 93.15066, 2.2; 50.85718, 2.2; 91.99987, 2.1; 139.79996, 2; 70.93983, 2; 102.18123, 2; 77.65656, 1.8; 78.30787, 1.8; 154.41937, 1.8; 102.34171, 1.8; 59.86065, 1.8; 70.80703, 1.8; 71.95464, 1.8; 96.13269, 1.7; 61.35203, 1.7; 53.57904, 1.7; 57.02689, 1.7; 61.28019, 1.7; 113.4685, 1.7; 52.92508, 1.7; 62.23967, 1.6; 54.32594, 1.6"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_20pos1","84.08136, 100; 130.08639, 54; 123.96449, 28.1; 147.11282, 8; 147.0918, 5.9; 71.89478, 1.6; 84.40824, 1.5; 69.38974, 1.5; 98.23624, 1.5; 137.48869, 1.5; 81.62006, 1.4; 103.86935, 1.4; 71.83425, 1.4; 76.33852, 1.4; 119.56014, 1.4; 118.61845, 1.4; 118.90475, 1.4; 103.2135, 1.4; 110.73373, 1.4; 76.75085, 1.3; 97.23992, 1.3; 71.67137, 1.3; 158.77068, 1.3; 109.2341, 1.3; 53.98695, 1.3; 53.30833, 1.3; 95.30866, 1.3; 50.86645, 1.3; 107.17915, 1.3; 96.65488, 1.3; 55.72527, 1.2; 68.24127, 1.2; 150.43849, 1.2"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_20pos2","84.08069, 100; 130.08646, 52.3; 123.9646, 49.7; 147.11308, 8.5; 147.09174, 4.4; 64.92798, 2.1; 147.08121, 1.6; 117.44517, 1.6; 105.95425, 1.6; 146.19408, 1.5; 62.1385, 1.5; 145.6653, 1.5; 116.98647, 1.4; 124.09484, 1.4; 101.70764, 1.4; 50.77518, 1.4; 159.51077, 1.4; 153.79761, 1.4; 94.34842, 1.4; 56.32829, 1.3; 58.27429, 1.3; 86.1832, 1.3; 72.81236, 1.3; 131.50174, 1.3; 62.20388, 1.3; 64.64183, 1.3; 153.54349, 1.3; 82.20145, 1.3; 108.20263, 1.3; 51.55137, 1.3; 86.96696, 1.3; 88.71754, 1.2; 129.73605, 1.2; 106.14371, 1.2; 57.65145, 1.2; 85.49119, 1.2; 117.48415, 1.2; 145.36749, 1.2; 58.77366, 1.2; 122.26559, 1.2; 103.37381, 1.2; 108.28174, 1.2; 53.80329, 1.2; 52.73139, 1.2; 61.79763, 1.2; 101.21897, 1.2; 67.2384, 1.2; 74.83366, 1.1"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_35pos1","84.08143, 100; 130.08647, 48.5; 123.96458, 34.6; 147.09187, 7; 147.11301, 4.9; 87.79986, 1.9; 50.80521, 1.8; 72.63512, 1.8; 97.56985, 1.7; 50.98299, 1.7; 111.69965, 1.7; 147.05574, 1.7; 161.56123, 1.7; 145.90889, 1.7; 121.17795, 1.7; 55.15448, 1.7; 85.03374, 1.6; 144.64305, 1.6; 158.96849, 1.6; 77.07036, 1.6; 83.19316, 1.6; 148.38972, 1.5; 100.3945, 1.5; 80.44408, 1.5; 155.92909, 1.5; 83.83888, 1.5; 77.71289, 1.4; 99.10559, 1.4; 67.46728, 1.4; 73.591, 1.4; 107.22984, 1.4; 64.92789, 1.4"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_35pos2","84.08144, 100; 130.08656, 50; 123.96468, 24.5; 147.09183, 7.8; 147.11282, 6.8; 136.08926, 1.6; 105.95406, 1.6; 79.11657, 1.5; 110.71281, 1.4; 67.70805, 1.4; 151.49599, 1.4; 60.26113, 1.4; 101.52628, 1.4; 139.95862, 1.3; 74.54208, 1.3; 50.22753, 1.3; 57.7947, 1.3; 92.31451, 1.3; 51.67806, 1.3; 119.08555, 1.3; 62.93501, 1.2; 108.33971, 1.2; 93.01286, 1.2; 90.29833, 1.2; 53.18418, 1.2; 120.88126, 1.2; 98.75101, 1.2; 83.64229, 1.2; 124.81489, 1.2; 93.73862, 1.2; 51.24177, 1.2; 83.88449, 1.2; 67.81446, 1.2; 56.8508, 1.2; 67.21683, 1.2; 154.30199, 1.2; 82.87962, 1.2; 96.16744, 1.2; 60.73684, 1.2; 98.39709, 1.2; 148.72659, 1.1; 83.13663, 1.1; 79.60729, 1.1; 54.3375, 1.1; 96.57064, 1"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_50pos1","84.08134, 100; 123.9645, 14.5; 130.08635, 9.5; 64.92791, 7; 147.09171, 1.5; 127.91355, 1.1; 70.36301, 1.1; 103.91616, 1; 163.15018, 1; 144.35384, 1; 61.07921, 1; 62.03543, 1; 92.66376, 1; 115.00771, 0.9; 58.6997, 0.9; 70.67222, 0.9; 62.36391, 0.9; 131.07549, 0.9; 123.46134, 0.9; 75.17173, 0.8; 71.15629, 0.8; 145.74544, 0.8; 122.21255, 0.8; 55.58902, 0.8; 71.34737, 0.8; 69.41673, 0.8; 73.93785, 0.7"
"Lysine",147.113353,1050,"HILIC",1,"201202_Std_PosStdsInH2O_50pos2","84.08134, 100; 123.9646, 10.8; 130.08631, 9.9; 64.92796, 7.9; 147.09189, 4.6; 58.30664, 1.6; 71.02509, 1.4; 53.28951, 1.4; 77.75217, 1.3; 62.65242, 1.3; 124.05274, 1.3; 50.09458, 1.3; 134.29977, 1.3; 86.03978, 1.3; 55.72226, 1.3; 141.13416, 1.3; 121.94837, 1.2; 114.05003, 1.2; 50.3363, 1.2; 86.8884, 1.2; 69.58565, 1.2; 97.19111, 1.2; 55.47504, 1.1; 55.24138, 1.1"
"Proline",116.071154,569.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1","70.06585, 100; 116.07097, 39.1; 116.10737, 4.2; 116.14378, 2.4; 74.09714, 1.5; 58.06594, 0.7"
"Proline",116.071154,569.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2","70.06583, 100; 116.07093, 40.1; 116.10732, 3.7; 116.14371, 2.5; 74.09713, 1.8; 58.06591, 0.6"
"Proline",116.071154,569.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","70.06587, 100; 116.07098, 37.7; 116.10738, 2.2; 116.14368, 1.5; 74.09717, 1.2"
"Proline",116.071154,569.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","70.06581, 100; 116.07087, 37.4; 116.1073, 2.2; 116.14259, 1.4; 74.09705, 1; 98.09686, 0.6"
"Proline",116.071154,569.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","70.06584, 100; 116.07093, 22.1; 116.10734, 1.4; 116.14365, 0.8; 74.09713, 0.8; 98.09692, 0.6"
"Proline",116.071154,569.4,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","70.06588, 100; 116.07101, 22.5; 116.10742, 1.8; 74.09719, 1; 116.14373, 1; 98.09692, 0.6"
"Proline",116.071154,569.4,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","70.06583, 100; 58.06591, 39.7; 59.07373, 11.9; 118.08654, 2.9; 68.05015, 1.4; 95.04965, 1.2; 105.04519, 0.6"
"Proline",116.071154,569.4,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","70.06579, 100; 58.06591, 72; 59.07377, 22.9; 118.08649, 6.2; 95.04963, 2.5; 68.05019, 1.2; 105.04519, 1; 77.04041, 0.8; 53.03934, 0.7; 51.02368, 0.6"
"Serine",106.050419,711.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1",NA
"Serine",106.050419,711.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2",NA
"Serine",106.050419,711.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","60.04517, 100; 106.08669, 25.5; 88.07632, 23.1; 88.03992, 20.4; 70.06586, 15.8; 106.05039, 9.3; 106.1116, 3.4; 70.02956, 3.2; 59.52726, 2; 94.86691, 1.8; 100.06081, 1.7"
"Serine",106.050419,711.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","60.04514, 100; 106.08664, 24; 88.07624, 20.1; 88.03984, 18.3; 70.06577, 13.1; 106.05029, 7; 95.01471, 1.8; 74.75208, 1.7; 68.24732, 1.7; 56.27814, 1.7; 70.02943, 1.7; 99.30994, 1.6; 95.28331, 1.4; 50.85503, 1.4; 68.27262, 1.3"
"Serine",106.050419,711.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","60.04515, 100; 88.07629, 22.1; 106.08668, 21.7; 88.03989, 18.8; 70.06586, 18.2; 106.05017, 5; 70.0294, 2.9; 52.41863, 1.6; 80.23759, 1.6; 72.80587, 1.6; 61.39894, 1.4; 56.79282, 1.4"
