"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"AU110204",310.105975536,"Mabuterol; 1-[4-amino-3-chloro-5-(trifluoromethyl)phenyl]-2-(tert-butylamino)ethanol","40 eV",5,"116.0491:0.605663 131.0597:1.568885 132.0678:10.650175 133.0729:1.112814 134.0393:0.737011 135.0477:0.726065 142.0523:0.543637 154.0456:1.827933 161.0509:2.659807 162.0583:2.539405 166.0294:0.904845 168.0209:0.591068 168.0447:2.123468 170.0162:1.663748 170.0406:0.696877 172.0131:0.594717 174.0518:1.827933 181.057:32.246060 182.064:16.976795 183.0681:1.028897 185.0442:0.576474 186.0513:0.525394 190.0228:21.960741 191.0273:1.543345 192.0204:4.144775 197.0276:12.620403 198.0305:1.061734 199.0245:3.159661 200.0075:2.568593 201.0633:17.607998 202.0713:100.000000 203.0741:4.772329 208.0133:0.685931 217.0339:69.986865 218.0374:4.250584 219.0309:13.725919 220.033:0.525394 237.0401:12.054874 238.0436:0.733363 239.0382:2.667104","116.0491, 0.605663; 131.0597, 1.568885; 132.0678, 10.650175; 133.0729, 1.112814; 134.0393, 0.737011; 135.0477, 0.726065; 142.0523, 0.543637; 154.0456, 1.827933; 161.0509, 2.659807; 162.0583, 2.539405; 166.0294, 0.904845; 168.0209, 0.591068; 168.0447, 2.123468; 170.0162, 1.663748; 170.0406, 0.696877; 172.0131, 0.594717; 174.0518, 1.827933; 181.057, 32.246060; 182.064, 16.976795; 183.0681, 1.028897; 185.0442, 0.576474; 186.0513, 0.525394; 190.0228, 21.960741; 191.0273, 1.543345; 192.0204, 4.144775; 197.0276, 12.620403; 198.0305, 1.061734; 199.0245, 3.159661; 200.0075, 2.568593; 201.0633, 17.607998; 202.0713, 100.000000; 203.0741, 4.772329; 208.0133, 0.685931; 217.0339, 69.986865; 218.0374, 4.250584; 219.0309, 13.725919; 220.033, 0.525394; 237.0401, 12.054874; 238.0436, 0.733363; 239.0382, 2.667104","202.0713, 100; 217.0339, 70; 181.057, 32.2; 190.0228, 22; 201.0633, 17.6; 182.064, 17; 219.0309, 13.7; 197.0276, 12.6; 237.0401, 12.1; 132.0678, 10.7; 203.0741, 4.8; 218.0374, 4.3; 192.0204, 4.1; 199.0245, 3.2; 239.0382, 2.7; 161.0509, 2.7; 200.0075, 2.6; 162.0583, 2.5; 168.0447, 2.1; 154.0456, 1.8; 174.0518, 1.8; 170.0162, 1.7; 131.0597, 1.6; 191.0273, 1.5; 133.0729, 1.1; 198.0305, 1.1; 183.0681, 1; 166.0294, 0.9; 134.0393, 0.7; 238.0436, 0.7; 135.0477, 0.7; 170.0406, 0.7; 208.0133, 0.7; 116.0491, 0.6; 172.0131, 0.6; 168.0209, 0.6; 185.0442, 0.6; 142.0523, 0.5; 186.0513, 0.5; 220.033, 0.5"
"AU110205",310.105975536,"Mabuterol; 1-[4-amino-3-chloro-5-(trifluoromethyl)phenyl]-2-(tert-butylamino)ethanol","50 eV",5,"116.0489:2.188320 117.0564:0.593677 127.0358:1.863869 131.0597:8.270054 132.0674:22.021262 133.0736:3.106448 134.0389:3.851995 134.0575:0.669612 135.0467:5.964379 140.026:1.808643 141.0415:1.049289 142.052:3.189286 143.0565:0.938837 150.0098:1.636062 151.0173:0.628193 154.0454:10.506696 155.0529:4.093608 159.0555:0.600580 161.0501:8.539279 162.0582:10.769018 165.0382:1.615353 166.0291:1.567030 166.0449:1.898385 167.0381:0.731741 168.0237:1.166644 168.0441:4.866768 169.0496:0.538451 170.0163:7.862764 170.0421:0.793870 171.0208:0.800773 172.0132:1.587740 174.0516:7.517603 174.9991:0.731741 175.0583:1.139031 176.007:0.828386 177.0206:1.056192 181.0567:42.206268 182.0642:86.842469 183.0681:4.335220 184.0377:0.807676 185.043:1.594643 186.0514:1.021676 187.0496:0.676515 188.0071:1.518708 189.0143:1.567030 190.0223:57.966312 191.0263:3.782963 192.0193:10.548115 197.0273:13.012564 198.0314:1.145934 199.0244:3.203093 200.0074:4.777026 201.0628:16.250173 202.0707:100.000000 203.0739:4.880574 208.0132:1.573933 210.0086:0.600580 216.026:0.579870 217.0335:16.457269 218.037:1.622256 219.0306:4.493994 237.0394:0.683418","116.0489, 2.188320; 117.0564, 0.593677; 127.0358, 1.863869; 131.0597, 8.270054; 132.0674, 22.021262; 133.0736, 3.106448; 134.0389, 3.851995; 134.0575, 0.669612; 135.0467, 5.964379; 140.026, 1.808643; 141.0415, 1.049289; 142.052, 3.189286; 143.0565, 0.938837; 150.0098, 1.636062; 151.0173, 0.628193; 154.0454, 10.506696; 155.0529, 4.093608; 159.0555, 0.600580; 161.0501, 8.539279; 162.0582, 10.769018; 165.0382, 1.615353; 166.0291, 1.567030; 166.0449, 1.898385; 167.0381, 0.731741; 168.0237, 1.166644; 168.0441, 4.866768; 169.0496, 0.538451; 170.0163, 7.862764; 170.0421, 0.793870; 171.0208, 0.800773; 172.0132, 1.587740; 174.0516, 7.517603; 174.9991, 0.731741; 175.0583, 1.139031; 176.007, 0.828386; 177.0206, 1.056192; 181.0567, 42.206268; 182.0642, 86.842469; 183.0681, 4.335220; 184.0377, 0.807676; 185.043, 1.594643; 186.0514, 1.021676; 187.0496, 0.676515; 188.0071, 1.518708; 189.0143, 1.567030; 190.0223, 57.966312; 191.0263, 3.782963; 192.0193, 10.548115; 197.0273, 13.012564; 198.0314, 1.145934; 199.0244, 3.203093; 200.0074, 4.777026; 201.0628, 16.250173; 202.0707, 100.000000; 203.0739, 4.880574; 208.0132, 1.573933; 210.0086, 0.600580; 216.026, 0.579870; 217.0335, 16.457269; 218.037, 1.622256; 219.0306, 4.493994; 237.0394, 0.683418","202.0707, 100; 182.0642, 86.8; 190.0223, 58; 181.0567, 42.2; 132.0674, 22; 217.0335, 16.5; 201.0628, 16.3; 197.0273, 13; 162.0582, 10.8; 192.0193, 10.5; 154.0454, 10.5; 161.0501, 8.5; 131.0597, 8.3; 170.0163, 7.9; 174.0516, 7.5; 135.0467, 6; 203.0739, 4.9; 168.0441, 4.9; 200.0074, 4.8; 219.0306, 4.5; 183.0681, 4.3; 155.0529, 4.1; 134.0389, 3.9; 191.0263, 3.8; 199.0244, 3.2; 142.052, 3.2; 133.0736, 3.1; 116.0489, 2.2; 166.0449, 1.9; 127.0358, 1.9; 140.026, 1.8; 150.0098, 1.6; 218.037, 1.6; 165.0382, 1.6; 185.043, 1.6; 172.0132, 1.6; 208.0132, 1.6; 166.0291, 1.6; 189.0143, 1.6; 188.0071, 1.5; 168.0237, 1.2; 198.0314, 1.1; 175.0583, 1.1; 177.0206, 1.1; 141.0415, 1; 186.0514, 1; 143.0565, 0.9; 176.007, 0.8; 184.0377, 0.8; 171.0208, 0.8; 170.0421, 0.8; 167.0381, 0.7; 174.9991, 0.7; 237.0394, 0.7; 187.0496, 0.7; 134.0575, 0.7; 151.0173, 0.6; 159.0555, 0.6; 210.0086, 0.6; 117.0564, 0.6; 216.026, 0.6; 169.0496, 0.5"
"AU110301",301.167793596,"Ractopamine; 4-[3-[[2-hydroxy-2-(4-hydroxyphenyl)ethyl]amino]butyl]phenol","Ramp 21.6-32.5 eV",5,"60.0553:0.705165 91.0544:15.682431 92.0578:1.097226 93.0703:1.399439 107.051:76.977320 108.0543:6.871954 118.0652:1.018269 119.0494:12.997904 120.0525:1.391271 121.0653:69.849438 122.0683:8.747856 123.0728:0.656157 136.0759:67.902747 137.0793:8.007297 138.0813:0.582646 147.08:0.582646 149.0963:1.723434 164.1076:100.000000 165.1105:14.822075 166.113:0.746005 284.1664:54.137058 285.1696:11.908846 286.1719:1.217022 302.1775:1.813281 303.1796:0.503689","60.0553, 0.705165; 91.0544, 15.682431; 92.0578, 1.097226; 93.0703, 1.399439; 107.051, 76.977320; 108.0543, 6.871954; 118.0652, 1.018269; 119.0494, 12.997904; 120.0525, 1.391271; 121.0653, 69.849438; 122.0683, 8.747856; 123.0728, 0.656157; 136.0759, 67.902747; 137.0793, 8.007297; 138.0813, 0.582646; 147.08, 0.582646; 149.0963, 1.723434; 164.1076, 100.000000; 165.1105, 14.822075; 166.113, 0.746005; 284.1664, 54.137058; 285.1696, 11.908846; 286.1719, 1.217022; 302.1775, 1.813281; 303.1796, 0.503689","164.1076, 100; 107.051, 77; 121.0653, 69.8; 136.0759, 67.9; 284.1664, 54.1; 91.0544, 15.7; 165.1105, 14.8; 119.0494, 13; 285.1696, 11.9; 122.0683, 8.7; 137.0793, 8; 108.0543, 6.9; 302.1775, 1.8; 149.0963, 1.7; 93.0703, 1.4; 120.0525, 1.4; 286.1719, 1.2; 92.0578, 1.1; 118.0652, 1; 166.113, 0.7; 60.0553, 0.7; 123.0728, 0.7; 138.0813, 0.6; 147.08, 0.6; 303.1796, 0.5"
"AU110601",266.163042564,"Atenolol; 2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","Ramp 20.4-30.6 eV",5,"56.0491:22.791678 58.0649:2.685858 60.0801:0.748812 72.0804:31.846172 74.0597:46.909096 84.0806:0.721908 91.0541:0.647177 93.0706:1.222611 98.0973:11.166413 99.1003:0.708457 100.1144:0.566466 107.0507:1.381042 115.0545:0.675575 116.1079:11.305414 117.0703:0.745822 117.1115:0.599348 119.0495:1.790572 121.065:2.856246 122.0603:0.638209 133.0651:8.254865 134.0654:1.086599 145.0648:38.711027 146.0686:4.313514 147.0439:2.153768 147.0799:0.550025 152.0706:1.621678 162.0669:1.014857 162.0914:6.591337 163.0753:1.421397 163.0943:0.744328 164.0705:7.670463 165.0735:0.644187 173.0597:5.268586 174.0626:0.556004 178.0867:15.243775 179.0893:1.549936 180.1022:7.347622 181.1051:0.657639 182.0819:3.513885 190.0866:40.666009 191.0898:4.872508 192.0894:0.511165 204.1396:1.135922 207.1122:0.733865 208.0976:12.019849 209.1006:1.987864 225.1239:21.818671 226.1276:2.253908 249.161:2.883149 250.145:1.140406 250.1633:0.518638 267.1709:100.000000 268.1747:18.339162 269.176:1.919110","56.0491, 22.791678; 58.0649, 2.685858; 60.0801, 0.748812; 72.0804, 31.846172; 74.0597, 46.909096; 84.0806, 0.721908; 91.0541, 0.647177; 93.0706, 1.222611; 98.0973, 11.166413; 99.1003, 0.708457; 100.1144, 0.566466; 107.0507, 1.381042; 115.0545, 0.675575; 116.1079, 11.305414; 117.0703, 0.745822; 117.1115, 0.599348; 119.0495, 1.790572; 121.065, 2.856246; 122.0603, 0.638209; 133.0651, 8.254865; 134.0654, 1.086599; 145.0648, 38.711027; 146.0686, 4.313514; 147.0439, 2.153768; 147.0799, 0.550025; 152.0706, 1.621678; 162.0669, 1.014857; 162.0914, 6.591337; 163.0753, 1.421397; 163.0943, 0.744328; 164.0705, 7.670463; 165.0735, 0.644187; 173.0597, 5.268586; 174.0626, 0.556004; 178.0867, 15.243775; 179.0893, 1.549936; 180.1022, 7.347622; 181.1051, 0.657639; 182.0819, 3.513885; 190.0866, 40.666009; 191.0898, 4.872508; 192.0894, 0.511165; 204.1396, 1.135922; 207.1122, 0.733865; 208.0976, 12.019849; 209.1006, 1.987864; 225.1239, 21.818671; 226.1276, 2.253908; 249.161, 2.883149; 250.145, 1.140406; 250.1633, 0.518638; 267.1709, 100.000000; 268.1747, 18.339162; 269.176, 1.919110","267.1709, 100; 74.0597, 46.9; 190.0866, 40.7; 145.0648, 38.7; 72.0804, 31.8; 56.0491, 22.8; 225.1239, 21.8; 268.1747, 18.3; 178.0867, 15.2; 208.0976, 12; 116.1079, 11.3; 98.0973, 11.2; 133.0651, 8.3; 164.0705, 7.7; 180.1022, 7.3; 162.0914, 6.6; 173.0597, 5.3; 191.0898, 4.9; 146.0686, 4.3; 182.0819, 3.5; 249.161, 2.9; 121.065, 2.9; 58.0649, 2.7; 226.1276, 2.3; 147.0439, 2.2; 209.1006, 2; 269.176, 1.9; 119.0495, 1.8; 152.0706, 1.6; 179.0893, 1.5; 163.0753, 1.4; 107.0507, 1.4; 93.0706, 1.2; 250.145, 1.1; 204.1396, 1.1; 134.0654, 1.1; 162.0669, 1; 60.0801, 0.7; 117.0703, 0.7; 163.0943, 0.7; 207.1122, 0.7; 84.0806, 0.7; 99.1003, 0.7; 115.0545, 0.7; 181.1051, 0.7; 91.0541, 0.6; 165.0735, 0.6; 122.0603, 0.6; 117.1115, 0.6; 100.1144, 0.6; 174.0626, 0.6; 147.0799, 0.6; 250.1633, 0.5; 192.0894, 0.5"
"AU110602",266.163042564,"Atenolol; 2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","20 eV",5,"133.064:0.580088 145.0638:6.249910 146.067:0.690734 190.0857:21.334346 191.0889:1.873111 208.0964:5.416661 209.099:0.540341 225.123:12.747612 267.1703:100.000000 269.1753:0.950700","133.064, 0.580088; 145.0638, 6.249910; 146.067, 0.690734; 190.0857, 21.334346; 191.0889, 1.873111; 208.0964, 5.416661; 209.099, 0.540341; 225.123, 12.747612; 267.1703, 100.000000; 269.1753, 0.950700","267.1703, 100; 190.0857, 21.3; 225.123, 12.7; 145.0638, 6.2; 208.0964, 5.4; 191.0889, 1.9; 269.1753, 1; 146.067, 0.7; 133.064, 0.6; 209.099, 0.5"
"AU110603",266.163042564,"Atenolol; 2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","30 eV",5,"115.0533:1.410431 116.1064:2.590244 117.0692:1.451211 119.0482:2.124787 122.0598:1.323246 131.0479:0.759355 136.0739:0.572329 144.0791:0.622952 145.0637:100.000000 146.067:8.293842 147.0428:4.869714 147.0711:0.523111 147.0794:0.949194 148.0457:0.500612 152.0695:2.659148 161.0582:0.859196 162.065:2.227441 162.0901:7.270119 163.0739:2.877111 163.0933:0.817010 164.0695:13.368864 165.0728:1.290903 173.0585:5.765472 174.0623:0.693263 178.0853:22.167536 179.0883:1.964479 182.08:2.567744 190.0853:33.832070 191.0882:3.640685 204.1368:0.559673 208.096:7.012782 209.0983:0.887320 225.1223:5.159394 226.1259:0.648264 267.1697:9.261316","115.0533, 1.410431; 116.1064, 2.590244; 117.0692, 1.451211; 119.0482, 2.124787; 122.0598, 1.323246; 131.0479, 0.759355; 136.0739, 0.572329; 144.0791, 0.622952; 145.0637, 100.000000; 146.067, 8.293842; 147.0428, 4.869714; 147.0711, 0.523111; 147.0794, 0.949194; 148.0457, 0.500612; 152.0695, 2.659148; 161.0582, 0.859196; 162.065, 2.227441; 162.0901, 7.270119; 163.0739, 2.877111; 163.0933, 0.817010; 164.0695, 13.368864; 165.0728, 1.290903; 173.0585, 5.765472; 174.0623, 0.693263; 178.0853, 22.167536; 179.0883, 1.964479; 182.08, 2.567744; 190.0853, 33.832070; 191.0882, 3.640685; 204.1368, 0.559673; 208.096, 7.012782; 209.0983, 0.887320; 225.1223, 5.159394; 226.1259, 0.648264; 267.1697, 9.261316","145.0637, 100; 190.0853, 33.8; 178.0853, 22.2; 164.0695, 13.4; 267.1697, 9.3; 146.067, 8.3; 162.0901, 7.3; 208.096, 7; 173.0585, 5.8; 225.1223, 5.2; 147.0428, 4.9; 191.0882, 3.6; 163.0739, 2.9; 152.0695, 2.7; 116.1064, 2.6; 182.08, 2.6; 162.065, 2.2; 119.0482, 2.1; 179.0883, 2; 117.0692, 1.5; 115.0533, 1.4; 122.0598, 1.3; 165.0728, 1.3; 147.0794, 0.9; 209.0983, 0.9; 161.0582, 0.9; 163.0933, 0.8; 131.0479, 0.8; 174.0623, 0.7; 226.1259, 0.6; 144.0791, 0.6; 136.0739, 0.6; 204.1368, 0.6; 147.0711, 0.5; 148.0457, 0.5"
"AU110604",266.163042564,"Atenolol; 2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","40 eV",5,"116.0486:1.730337 116.0562:1.271078 116.1059:0.839654 117.0324:1.175979 117.0573:0.858210 117.0691:4.669125 118.0719:0.763111 119.0483:4.284091 122.0597:1.340663 127.0532:0.872127 131.0481:1.663071 134.0593:7.661262 135.0615:0.661054 136.0752:0.605386 144.0558:1.535500 144.0788:0.767750 145.0638:100.000000 146.067:9.857816 147.0428:5.068077 147.0787:0.886044 148.0455:0.589149 152.0693:2.057384 155.059:1.104075 161.0585:0.800223 162.0654:4.483566 162.09:2.586227 163.0736:1.593487 164.0697:4.165797 173.0589:1.619001 178.0849:4.455733 179.0878:0.593788 182.0792:0.721360 190.0856:3.258878 191.0884:0.616983 208.0965:0.651776","116.0486, 1.730337; 116.0562, 1.271078; 116.1059, 0.839654; 117.0324, 1.175979; 117.0573, 0.858210; 117.0691, 4.669125; 118.0719, 0.763111; 119.0483, 4.284091; 122.0597, 1.340663; 127.0532, 0.872127; 131.0481, 1.663071; 134.0593, 7.661262; 135.0615, 0.661054; 136.0752, 0.605386; 144.0558, 1.535500; 144.0788, 0.767750; 145.0638, 100.000000; 146.067, 9.857816; 147.0428, 5.068077; 147.0787, 0.886044; 148.0455, 0.589149; 152.0693, 2.057384; 155.059, 1.104075; 161.0585, 0.800223; 162.0654, 4.483566; 162.09, 2.586227; 163.0736, 1.593487; 164.0697, 4.165797; 173.0589, 1.619001; 178.0849, 4.455733; 179.0878, 0.593788; 182.0792, 0.721360; 190.0856, 3.258878; 191.0884, 0.616983; 208.0965, 0.651776","145.0638, 100; 146.067, 9.9; 134.0593, 7.7; 147.0428, 5.1; 117.0691, 4.7; 162.0654, 4.5; 178.0849, 4.5; 119.0483, 4.3; 164.0697, 4.2; 190.0856, 3.3; 162.09, 2.6; 152.0693, 2.1; 116.0486, 1.7; 131.0481, 1.7; 173.0589, 1.6; 163.0736, 1.6; 144.0558, 1.5; 122.0597, 1.3; 116.0562, 1.3; 117.0324, 1.2; 155.059, 1.1; 147.0787, 0.9; 127.0532, 0.9; 117.0573, 0.9; 116.1059, 0.8; 161.0585, 0.8; 144.0788, 0.8; 118.0719, 0.8; 182.0792, 0.7; 135.0615, 0.7; 208.0965, 0.7; 191.0884, 0.6; 136.0752, 0.6; 179.0878, 0.6; 148.0455, 0.6"
"AU110605",266.163042564,"Atenolol; 2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","50 eV",5,"107.0489:0.653499 116.049:6.432190 116.0562:5.374844 117.0328:4.222043 117.0559:2.804905 117.0685:14.399001 118.0596:0.594757 118.0722:1.505250 119.0486:5.969601 119.0848:0.646156 120.0519:0.947206 121.0634:6.028343 122.0596:1.622733 122.0666:1.226228 126.0456:0.602100 127.0527:4.662604 128.058:1.013290 131.0483:5.925545 132.054:1.218885 134.0599:12.497246 135.0642:1.042661 136.0749:1.329026 143.0724:1.094060 144.0556:9.046185 144.0801:0.844409 145.0636:100.000000 146.0667:12.181511 147.0431:5.294074 147.0694:1.035318 148.0453:0.851751 152.069:1.534621 155.0586:5.279389 156.0603:0.580072 162.0648:4.104560 162.0895:0.697555 163.0726:0.690212 164.0698:0.873779 173.0567:0.609443 178.0857:0.734268","107.0489, 0.653499; 116.049, 6.432190; 116.0562, 5.374844; 117.0328, 4.222043; 117.0559, 2.804905; 117.0685, 14.399001; 118.0596, 0.594757; 118.0722, 1.505250; 119.0486, 5.969601; 119.0848, 0.646156; 120.0519, 0.947206; 121.0634, 6.028343; 122.0596, 1.622733; 122.0666, 1.226228; 126.0456, 0.602100; 127.0527, 4.662604; 128.058, 1.013290; 131.0483, 5.925545; 132.054, 1.218885; 134.0599, 12.497246; 135.0642, 1.042661; 136.0749, 1.329026; 143.0724, 1.094060; 144.0556, 9.046185; 144.0801, 0.844409; 145.0636, 100.000000; 146.0667, 12.181511; 147.0431, 5.294074; 147.0694, 1.035318; 148.0453, 0.851751; 152.069, 1.534621; 155.0586, 5.279389; 156.0603, 0.580072; 162.0648, 4.104560; 162.0895, 0.697555; 163.0726, 0.690212; 164.0698, 0.873779; 173.0567, 0.609443; 178.0857, 0.734268","145.0636, 100; 117.0685, 14.4; 134.0599, 12.5; 146.0667, 12.2; 144.0556, 9; 116.049, 6.4; 121.0634, 6; 119.0486, 6; 131.0483, 5.9; 116.0562, 5.4; 147.0431, 5.3; 155.0586, 5.3; 127.0527, 4.7; 117.0328, 4.2; 162.0648, 4.1; 117.0559, 2.8; 122.0596, 1.6; 152.069, 1.5; 118.0722, 1.5; 136.0749, 1.3; 122.0666, 1.2; 132.054, 1.2; 143.0724, 1.1; 135.0642, 1; 147.0694, 1; 128.058, 1; 120.0519, 0.9; 164.0698, 0.9; 148.0453, 0.9; 144.0801, 0.8; 178.0857, 0.7; 162.0895, 0.7; 163.0726, 0.7; 107.0489, 0.7; 119.0848, 0.6; 173.0567, 0.6; 126.0456, 0.6; 118.0596, 0.6; 156.0603, 0.6"
"AU110701",267.18344366,"Metoprolol; 1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol","Ramp 20.5-30.7 eV",5,"56.049:28.270675 58.0645:7.787681 60.0801:1.204247 72.0804:53.647272 74.0597:57.659271 79.0538:0.688450 84.0803:1.204247 86.0963:0.976563 91.0541:2.350224 93.0703:0.795278 98.0971:23.842153 99.1006:1.471858 100.1127:0.858943 103.0549:0.885920 105.0708:2.434392 116.108:21.887949 117.111:1.283020 119.0859:0.603203 121.0653:14.364641 122.0682:1.032674 129.0699:0.722980 131.0859:3.135791 133.065:15.415660 134.0681:1.025121 135.0806:1.175112 141.0696:0.944190 144.0569:1.533365 147.0801:2.209945 148.0755:4.756561 151.0753:1.515021 159.0806:18.202909 160.0839:2.044846 161.0966:0.913976 163.0869:2.282243 163.1111:1.090944 165.0911:6.693500 166.0944:0.565435 176.107:5.979152 177.0913:4.097246 177.1102:0.726217 179.1072:1.186982 191.1072:17.714088 192.1104:2.095563 194.1183:3.991497 218.1551:5.034962 226.1447:7.238432 227.1479:0.806069 250.1811:3.007381 268.1923:100.000000 269.1953:17.821996 270.1982:1.511783","56.049, 28.270675; 58.0645, 7.787681; 60.0801, 1.204247; 72.0804, 53.647272; 74.0597, 57.659271; 79.0538, 0.688450; 84.0803, 1.204247; 86.0963, 0.976563; 91.0541, 2.350224; 93.0703, 0.795278; 98.0971, 23.842153; 99.1006, 1.471858; 100.1127, 0.858943; 103.0549, 0.885920; 105.0708, 2.434392; 116.108, 21.887949; 117.111, 1.283020; 119.0859, 0.603203; 121.0653, 14.364641; 122.0682, 1.032674; 129.0699, 0.722980; 131.0859, 3.135791; 133.065, 15.415660; 134.0681, 1.025121; 135.0806, 1.175112; 141.0696, 0.944190; 144.0569, 1.533365; 147.0801, 2.209945; 148.0755, 4.756561; 151.0753, 1.515021; 159.0806, 18.202909; 160.0839, 2.044846; 161.0966, 0.913976; 163.0869, 2.282243; 163.1111, 1.090944; 165.0911, 6.693500; 166.0944, 0.565435; 176.107, 5.979152; 177.0913, 4.097246; 177.1102, 0.726217; 179.1072, 1.186982; 191.1072, 17.714088; 192.1104, 2.095563; 194.1183, 3.991497; 218.1551, 5.034962; 226.1447, 7.238432; 227.1479, 0.806069; 250.1811, 3.007381; 268.1923, 100.000000; 269.1953, 17.821996; 270.1982, 1.511783","268.1923, 100; 74.0597, 57.7; 72.0804, 53.6; 56.049, 28.3; 98.0971, 23.8; 116.108, 21.9; 159.0806, 18.2; 269.1953, 17.8; 191.1072, 17.7; 133.065, 15.4; 121.0653, 14.4; 58.0645, 7.8; 226.1447, 7.2; 165.0911, 6.7; 176.107, 6; 218.1551, 5; 148.0755, 4.8; 177.0913, 4.1; 194.1183, 4; 131.0859, 3.1; 250.1811, 3; 105.0708, 2.4; 91.0541, 2.4; 163.0869, 2.3; 147.0801, 2.2; 192.1104, 2.1; 160.0839, 2; 144.0569, 1.5; 151.0753, 1.5; 270.1982, 1.5; 99.1006, 1.5; 117.111, 1.3; 60.0801, 1.2; 84.0803, 1.2; 179.1072, 1.2; 135.0806, 1.2; 163.1111, 1.1; 122.0682, 1; 134.0681, 1; 86.0963, 1; 141.0696, 0.9; 161.0966, 0.9; 103.0549, 0.9; 100.1127, 0.9; 227.1479, 0.8; 93.0703, 0.8; 177.1102, 0.7; 129.0699, 0.7; 79.0538, 0.7; 119.0859, 0.6; 166.0944, 0.6"
"AU110801",259.157228912,"Propranolol; 1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol","	Ramp 20.2-30.2 eV",5,"56.049:47.414890 58.0647:29.651828 60.0551:2.461856 60.08:1.685276 72.0803:58.161342 74.0597:63.425008 84.0804:2.010730 86.0964:7.277619 90.0551:0.754024 98.0971:24.620169 99.1007:1.280874 100.1126:5.123496 115.0544:0.871639 116.108:31.335492 117.111:1.864115 128.0618:1.168093 129.0696:6.615432 130.0735:0.815248 132.1017:0.568740 141.0695:3.568724 143.0494:1.561216 145.0646:6.409203 153.0698:3.376996 154.0759:1.002143 155.0857:21.602462 156.089:2.664862 157.0651:23.667972 158.0678:2.709975 165.0698:8.289429 166.0734:1.114924 168.0578:2.033287 169.0633:0.549406 171.0807:1.311486 182.0739:0.505905 183.0809:45.379993 184.0842:6.098249 185.0887:0.592908 218.1186:10.999404 219.1218:1.219650 242.1553:1.132647 260.1659:100.000000 261.1694:18.444584 262.1719:1.509659","56.049, 47.414890; 58.0647, 29.651828; 60.0551, 2.461856; 60.08, 1.685276; 72.0803, 58.161342; 74.0597, 63.425008; 84.0804, 2.010730; 86.0964, 7.277619; 90.0551, 0.754024; 98.0971, 24.620169; 99.1007, 1.280874; 100.1126, 5.123496; 115.0544, 0.871639; 116.108, 31.335492; 117.111, 1.864115; 128.0618, 1.168093; 129.0696, 6.615432; 130.0735, 0.815248; 132.1017, 0.568740; 141.0695, 3.568724; 143.0494, 1.561216; 145.0646, 6.409203; 153.0698, 3.376996; 154.0759, 1.002143; 155.0857, 21.602462; 156.089, 2.664862; 157.0651, 23.667972; 158.0678, 2.709975; 165.0698, 8.289429; 166.0734, 1.114924; 168.0578, 2.033287; 169.0633, 0.549406; 171.0807, 1.311486; 182.0739, 0.505905; 183.0809, 45.379993; 184.0842, 6.098249; 185.0887, 0.592908; 218.1186, 10.999404; 219.1218, 1.219650; 242.1553, 1.132647; 260.1659, 100.000000; 261.1694, 18.444584; 262.1719, 1.509659","260.1659, 100; 74.0597, 63.4; 72.0803, 58.2; 56.049, 47.4; 183.0809, 45.4; 116.108, 31.3; 58.0647, 29.7; 98.0971, 24.6; 157.0651, 23.7; 155.0857, 21.6; 261.1694, 18.4; 218.1186, 11; 165.0698, 8.3; 86.0964, 7.3; 129.0696, 6.6; 145.0646, 6.4; 184.0842, 6.1; 100.1126, 5.1; 141.0695, 3.6; 153.0698, 3.4; 158.0678, 2.7; 156.089, 2.7; 60.0551, 2.5; 168.0578, 2; 84.0804, 2; 117.111, 1.9; 60.08, 1.7; 143.0494, 1.6; 262.1719, 1.5; 171.0807, 1.3; 99.1007, 1.3; 219.1218, 1.2; 128.0618, 1.2; 242.1553, 1.1; 166.0734, 1.1; 154.0759, 1; 115.0544, 0.9; 130.0735, 0.8; 90.0551, 0.8; 185.0887, 0.6; 132.1017, 0.6; 169.0633, 0.5; 182.0739, 0.5"
"AU110903",253.107593352,"Triamterene; 6-phenylpteridine-2,4,7-triamine","30 eV",5,"143.0598:0.908708 168.0549:1.353343 227.1039:1.513704 237.0881:58.950207 238.0912:5.860438 254.1146:100.000000 255.1168:9.715563","143.0598, 0.908708; 168.0549, 1.353343; 227.1039, 1.513704; 237.0881, 58.950207; 238.0912, 5.860438; 254.1146, 100.000000; 255.1168, 9.715563","254.1146, 100; 237.0881, 59; 255.1168, 9.7; 238.0912, 5.9; 227.1039, 1.5; 168.0549, 1.4; 143.0598, 0.9"
