"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"AU218951",452.267507632,"Repaglinide; 2-ethoxy-4-[2-[[(1S)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid","10 eV",5,"451.255:100.000000","451.255, 100.000000","451.255, 100"
"AU218952",452.267507632,"Repaglinide; 2-ethoxy-4-[2-[[(1S)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid","20 eV",5,"379.2339:100.000000","379.2339, 100.000000","379.2339, 100"
"AU218953",452.267507632,"Repaglinide; 2-ethoxy-4-[2-[[(1S)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid","30 eV",5,"135.0799:100.000000 379.2341:99.137931","135.0799, 100.000000; 379.2341, 99.137931","135.0799, 100; 379.2341, 99.1"
"AU224751",563.301189442,"Fosinopril; (2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid","10 eV",5,"416.1922:100.000000","416.1922, 100.000000","416.1922, 100"
"AU224752",563.301189442,"Fosinopril; (2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid","20 eV",5,"416.1933:100.000000 417.1957:16.631579","416.1933, 100.000000; 417.1957, 16.631579","416.1933, 100; 417.1957, 16.6"
"AU224753",563.301189442,"Fosinopril; (2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid","30 eV",5,"220.1311:100.000000 416.1948:40.149626","220.1311, 100.000000; 416.1948, 40.149626","220.1311, 100; 416.1948, 40.1"
"AU224754",563.301189442,"Fosinopril; (2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid","40 eV",5,"220.1319:100.000000","220.1319, 100.000000","220.1319, 100"
"AU224755",563.301189442,"Fosinopril; (2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid","50 eV",5,"220.1317:100.000000","220.1317, 100.000000","220.1317, 100"
"AU225151",514.2368762,"Telmisartan; 2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","10 eV",5,"513.2249:100.000000 514.2258:41.400000","513.2249, 100.000000; 514.2258, 41.400000","513.2249, 100; 514.2258, 41.4"
"AU225152",514.2368762,"Telmisartan; 2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","20 eV",5,"334.1402:38.132296 469.2333:74.319066 513.2229:100.000000 514.2246:57.976654","334.1402, 38.132296; 469.2333, 74.319066; 513.2229, 100.000000; 514.2246, 57.976654","513.2229, 100; 469.2333, 74.3; 514.2246, 58; 334.1402, 38.1"
"AU225153",514.2368762,"Telmisartan; 2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","30 eV",5,"287.1264:100.000000 334.1395:61.016949 469.2343:64.067797","287.1264, 100.000000; 334.1395, 61.016949; 469.2343, 64.067797","287.1264, 100; 469.2343, 64.1; 334.1395, 61"
"AU225154",514.2368762,"Telmisartan; 2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","40 eV",5,"287.1277:100.000000 288.1306:16.129032 303.158:38.709677 469.2341:22.580645","287.1277, 100.000000; 288.1306, 16.129032; 303.158, 38.709677; 469.2341, 22.580645","287.1277, 100; 303.158, 38.7; 469.2341, 22.6; 288.1306, 16.1"
"AU225155",514.2368762,"Telmisartan; 2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","50 eV",5,"287.1266:100.000000 288.1294:17.573222 303.1585:48.256625","287.1266, 100.000000; 288.1294, 17.573222; 303.1585, 48.256625","287.1266, 100; 303.1585, 48.3; 288.1294, 17.6"
"AU303651",255.05230224,"Imidacloprid; N-[1-[(6-chloropyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide","10 eV",5,"153.0234:28.289474 254.0439:100.000000 256.0435:27.302632","153.0234, 28.289474; 254.0439, 100.000000; 256.0435, 27.302632","254.0439, 100; 153.0234, 28.3; 256.0435, 27.3"
"AU311151",183.01190081,"Acephate; N-[methoxy(methylsulfanyl)phosphoryl]acetamide","10 eV",5,"140.9759:66.120219 182.0027:100.000000","140.9759, 66.120219; 182.0027, 100.000000","182.0027, 100; 140.9759, 66.1"
"AU325851",240.056863244,"Bentazone; bentazon; 2,2-dioxo-3-propan-2-yl-1H-2$l^{6},1,3-benzothiadiazin-4-one","10 eV",5,"239.0502:100.000000 240.0525:10.218341 241.0471:6.812227","239.0502, 100.000000; 240.0525, 10.218341; 241.0471, 6.812227","239.0502, 100; 240.0525, 10.2; 241.0471, 6.8"
"AU325852",240.056863244,"Bentazone; bentazon; 2,2-dioxo-3-propan-2-yl-1H-2$l^{6},1,3-benzothiadiazin-4-one","20 eV",5,"132.033:31.258278 133.0403:16.026490 175.0874:41.854305 197.0033:30.596026 239.0503:100.000000 240.0548:9.933775","132.033, 31.258278; 133.0403, 16.026490; 175.0874, 41.854305; 197.0033, 30.596026; 239.0503, 100.000000; 240.0548, 9.933775","239.0503, 100; 175.0874, 41.9; 132.033, 31.3; 197.0033, 30.6; 133.0403, 16; 240.0548, 9.9"
"AU325853",240.056863244,"Bentazone; bentazon; 2,2-dioxo-3-propan-2-yl-1H-2$l^{6},1,3-benzothiadiazin-4-one","30 eV",5,"132.0324:100.000000 133.0392:59.067358 197.0044:41.450777 239.0484:26.165803","132.0324, 100.000000; 133.0392, 59.067358; 197.0044, 41.450777; 239.0484, 26.165803","132.0324, 100; 133.0392, 59.1; 197.0044, 41.5; 239.0484, 26.2"
"AU325854",240.056863244,"Bentazone; bentazon; 2,2-dioxo-3-propan-2-yl-1H-2$l^{6},1,3-benzothiadiazin-4-one","40 eV",5,"132.0321:100.000000 133.041:37.885463","132.0321, 100.000000; 133.041, 37.885463","132.0321, 100; 133.041, 37.9"
"AU341051",232.0170183,"Diuron; 3-(3,4-dichlorophenyl)-1,1-dimethylurea","10 eV",5,"159.9737:2.740260 161.9711:1.311688 185.9529:5.428571 187.9496:2.818182 231.0102:100.000000 232.0129:6.571429 233.0077:43.935065","159.9737, 2.740260; 161.9711, 1.311688; 185.9529, 5.428571; 187.9496, 2.818182; 231.0102, 100.000000; 232.0129, 6.571429; 233.0077, 43.935065","231.0102, 100; 233.0077, 43.9; 232.0129, 6.6; 185.9529, 5.4; 187.9496, 2.8; 159.9737, 2.7; 161.9711, 1.3"
"AU341052",232.0170183,"Diuron; 3-(3,4-dichlorophenyl)-1,1-dimethylurea","20 eV",5,"149.9747:16.163793 159.9733:31.810345 161.9698:11.982759 185.9524:94.482759 186.9554:4.224138 187.9495:43.836207 231.0107:100.000000 232.0144:7.112069 233.0073:38.103448","149.9747, 16.163793; 159.9733, 31.810345; 161.9698, 11.982759; 185.9524, 94.482759; 186.9554, 4.224138; 187.9495, 43.836207; 231.0107, 100.000000; 232.0144, 7.112069; 233.0073, 38.103448","231.0107, 100; 185.9524, 94.5; 187.9495, 43.8; 233.0073, 38.1; 159.9733, 31.8; 149.9747, 16.2; 161.9698, 12; 232.0144, 7.1; 186.9554, 4.2"
"AU341053",232.0170183,"Diuron; 3-(3,4-dichlorophenyl)-1,1-dimethylurea","30 eV",5,"149.9747:100.000000 151.972:18.003565 159.9712:18.538324 185.9521:85.918004 187.9492:44.919786","149.9747, 100.000000; 151.972, 18.003565; 159.9712, 18.538324; 185.9521, 85.918004; 187.9492, 44.919786","149.9747, 100; 185.9521, 85.9; 187.9492, 44.9; 159.9712, 18.5; 151.972, 18"
"AU341054",232.0170183,"Diuron; 3-(3,4-dichlorophenyl)-1,1-dimethylurea","40 eV",5,"149.9764:100.000000","149.9764, 100.000000","149.9764, 100"
"AU346451",435.938706428,"Fipronil; 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","10 eV",5,"329.9591:63.414634 331.959:10.609756 398.9546:32.073171 434.9311:100.000000 435.9348:11.219512 436.9275:41.341463","329.9591, 63.414634; 331.959, 10.609756; 398.9546, 32.073171; 434.9311, 100.000000; 435.9348, 11.219512; 436.9275, 41.341463","434.9311, 100; 329.9591, 63.4; 436.9275, 41.3; 398.9546, 32.1; 435.9348, 11.2; 331.959, 10.6"
"AU346452",435.938706428,"Fipronil; 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","20 eV",5,"249.9573:7.938199 277.9537:6.659563 317.9691:11.667555 329.9604:100.000000 331.9578:22.376132 365.9363:14.597762 398.9503:4.368673","249.9573, 7.938199; 277.9537, 6.659563; 317.9691, 11.667555; 329.9604, 100.000000; 331.9578, 22.376132; 365.9363, 14.597762; 398.9503, 4.368673","329.9604, 100; 331.9578, 22.4; 365.9363, 14.6; 317.9691, 11.7; 249.9573, 7.9; 277.9537, 6.7; 398.9503, 4.4"
"AU346453",435.938706428,"Fipronil; 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","30 eV",5,"170.0099:30.728242 183.0182:14.564831 243.9889:15.808171 249.958:100.000000 277.9541:56.305506 281.9937:17.584369 317.9689:66.074600 329.9604:94.493783 331.9546:18.294849","170.0099, 30.728242; 183.0182, 14.564831; 243.9889, 15.808171; 249.958, 100.000000; 277.9541, 56.305506; 281.9937, 17.584369; 317.9689, 66.074600; 329.9604, 94.493783; 331.9546, 18.294849","249.958, 100; 329.9604, 94.5; 317.9689, 66.1; 277.9541, 56.3; 170.0099, 30.7; 331.9546, 18.3; 281.9937, 17.6; 243.9889, 15.8; 183.0182, 14.6"
"AU346454",435.938706428,"Fipronil; 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","40 eV",5,"170.01:32.669323 182.0097:17.330677 183.0186:73.705179 217.9874:26.693227 243.9885:20.916335 249.9596:100.000000 251.9572:22.709163 277.954:64.940239 279.9519:17.928287 281.9928:38.047809 317.9723:20.119522 329.9579:15.936255","170.01, 32.669323; 182.0097, 17.330677; 183.0186, 73.705179; 217.9874, 26.693227; 243.9885, 20.916335; 249.9596, 100.000000; 251.9572, 22.709163; 277.954, 64.940239; 279.9519, 17.928287; 281.9928, 38.047809; 317.9723, 20.119522; 329.9579, 15.936255","249.9596, 100; 183.0186, 73.7; 277.954, 64.9; 281.9928, 38; 170.01, 32.7; 217.9874, 26.7; 251.9572, 22.7; 243.9885, 20.9; 317.9723, 20.1; 279.9519, 17.9; 182.0097, 17.3; 329.9579, 15.9"
"AU346455",435.938706428,"Fipronil; 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","50 eV",5,"163.0117:18.699187 170.0087:14.769648 182.0109:22.764228 183.0177:100.000000 184.0211:10.433604 217.9874:10.840108 243.9886:14.498645 249.9585:28.590786 251.9557:16.802168 267.9884:15.311653 277.9547:21.409214 281.9892:16.124661","163.0117, 18.699187; 170.0087, 14.769648; 182.0109, 22.764228; 183.0177, 100.000000; 184.0211, 10.433604; 217.9874, 10.840108; 243.9886, 14.498645; 249.9585, 28.590786; 251.9557, 16.802168; 267.9884, 15.311653; 277.9547, 21.409214; 281.9892, 16.124661","183.0177, 100; 249.9585, 28.6; 182.0109, 22.8; 277.9547, 21.4; 163.0117, 18.7; 251.9557, 16.8; 281.9892, 16.1; 267.9884, 15.3; 170.0087, 14.8; 243.9886, 14.5; 217.9874, 10.8; 184.0211, 10.4"
"AU368851",387.030725136,"Thifensulfuron-methyl; methyl 3-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxylate","10 eV",5,"139.0619:100.000000 386.0246:24.375000","139.0619, 100.000000; 386.0246, 24.375000","139.0619, 100; 386.0246, 24.4"
"AU368852",387.030725136,"Thifensulfuron-methyl; methyl 3-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxylate","20 eV",5,"139.0623:100.000000","139.0623, 100.000000","139.0623, 100"
"AU368853",387.030725136,"Thifensulfuron-methyl; methyl 3-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxylate","30 eV",5,"139.0613:100.000000","139.0613, 100.000000","139.0613, 100"
"AU400151",218.001368236,"Diuron-desmonomethyl; Monomethyldiuron; 1-(3,4-dichlorophenyl)-3-methylurea","10 eV",5,"159.9713:100.000000 160.9739:3.880495 161.9681:39.354396 162.9723:1.270604 216.9931:11.483516 217.9966:0.576923 218.9897:3.695055","159.9713, 100.000000; 160.9739, 3.880495; 161.9681, 39.354396; 162.9723, 1.270604; 216.9931, 11.483516; 217.9966, 0.576923; 218.9897, 3.695055","159.9713, 100; 161.9681, 39.4; 216.9931, 11.5; 160.9739, 3.9; 218.9897, 3.7; 162.9723, 1.3; 217.9966, 0.6"
"AU400152",218.001368236,"Diuron-desmonomethyl; Monomethyldiuron; 1-(3,4-dichlorophenyl)-3-methylurea","20 eV",5,"123.994:2.028768 159.9711:100.000000 160.9738:3.842851 161.9677:35.594676 162.9712:1.352512","123.994, 2.028768; 159.9711, 100.000000; 160.9738, 3.842851; 161.9677, 35.594676; 162.9712, 1.352512","159.9711, 100; 161.9677, 35.6; 160.9738, 3.8; 123.994, 2; 162.9712, 1.4"
"AU400153",218.001368236,"Diuron-desmonomethyl; Monomethyldiuron; 1-(3,4-dichlorophenyl)-3-methylurea","30 eV",5,"123.9941:9.941090 159.9707:100.000000 160.9735:5.817378 161.9672:43.151694","123.9941, 9.941090; 159.9707, 100.000000; 160.9735, 5.817378; 161.9672, 43.151694","159.9707, 100; 161.9672, 43.2; 123.9941, 9.9; 160.9735, 5.8"
"AU400154",218.001368236,"Diuron-desmonomethyl; Monomethyldiuron; 1-(3,4-dichlorophenyl)-3-methylurea","40 eV",5,"159.9707:100.000000","159.9707, 100.000000","159.9707, 100"
"AU400351",203.985718172,"Diuron-desdimethyl; 1-(3,4-Dichlorophenyl)urea; (3,4-dichlorophenyl)urea","10 eV",5,"159.9713:100.000000 160.9749:6.282974 161.9679:46.139089 202.977:33.860911 204.9745:16.930456","159.9713, 100.000000; 160.9749, 6.282974; 161.9679, 46.139089; 202.977, 33.860911; 204.9745, 16.930456","159.9713, 100; 161.9679, 46.1; 202.977, 33.9; 204.9745, 16.9; 160.9749, 6.3"
"AU400352",203.985718172,"Diuron-desdimethyl; 1-(3,4-Dichlorophenyl)urea; (3,4-dichlorophenyl)urea","20 eV",5,"159.9709:100.000000 160.9742:7.700893 161.9682:52.901786","159.9709, 100.000000; 160.9742, 7.700893; 161.9682, 52.901786","159.9709, 100; 161.9682, 52.9; 160.9742, 7.7"
"AU405551",153.009374808,"1-Chlorobenzotriazole","10 eV",5,"152:100.000000 153.0037:6.991761 153.9968:21.420619","152, 100.000000; 153.0037, 6.991761; 153.9968, 21.420619","152, 100; 153.9968, 21.4; 153.0037, 7"
"AU405552",153.009374808,"1-Chlorobenzotriazole","20 eV",5,"152.0003:100.000000 153.0042:8.182990 153.9981:21.907216","152.0003, 100.000000; 153.0042, 8.182990; 153.9981, 21.907216","152.0003, 100; 153.9981, 21.9; 153.0042, 8.2"
"AU405553",153.009374808,"1-Chlorobenzotriazole","30 eV",5,"151.9994:100.000000","151.9994, 100.000000","151.9994, 100"
"AU405951",151.00918478,"2-Hydroxybenzothiazole; Benzothiazolone; 3H-1,3-benzothiazol-2-one","10 eV",5,"149.9997:100.000000 151.003:6.326662","149.9997, 100.000000; 151.003, 6.326662","149.9997, 100; 151.003, 6.3"
"AU405952",151.00918478,"2-Hydroxybenzothiazole; Benzothiazolone; 3H-1,3-benzothiazol-2-one","20 eV",5,"149.9994:100.000000","149.9994, 100.000000","149.9994, 100"
"UT000001",320.235144884,"11,12-EET; 11,12-epoxy-5Z,8Z,14Z-eicosatrienoic acid; (5Z,8Z,11R,12S,14Z)-11,12-Epoxy-5,8,14-icosatrienoic acid; (+-)11(12)-EpETrE","20 V",4,"123.120:0.135624 135.200:0.316456 139.200:0.316456 145.180:0.180832 147.040:0.135624 149.136:3.933092 149.920:0.135624 150.320:0.226039 150.560:0.135624 150.880:0.090416 151.280:0.135624 153.360:0.135624 155.040:0.180832 155.296:0.226039 159.100:0.135624 161.280:0.497287 162.640:0.090416 163.155:4.339964 167.145:23.010849 167.808:0.406872 168.400:0.497287 169.060:0.678119 169.680:0.135624 175.177:0.768535 175.520:0.135624 177.120:0.406872 179.114:9.177215 179.509:0.542495 179.740:0.135624 179.920:0.226039 180.168:0.452080 181.040:0.135624 181.440:0.135624 189.280:0.180832 191.120:0.135624 195.040:0.316456 195.280:0.226039 203.235:2.260397 203.440:0.271248 205.200:0.090416 205.680:0.090416 206.960:0.361663 207.200:0.361663 207.360:0.135624 208.088:1.265823 219.232:1.401447 220.880:0.090416 221.120:0.406872 223.280:0.090416 229.120:0.497287 257.283:25.452079 257.920:0.406872 258.320:0.180832 258.733:0.316456 259.320:0.090416 273.120:0.271248 275.268:9.719710 282.880:0.135624 283.230:0.406872 291.251:0.949367 291.520:0.271248 301.242:25.452079 302.000:0.316456 302.400:0.180832 319.155:100.000000 319.800:0.180832","123.120, 0.135624; 135.200, 0.316456; 139.200, 0.316456; 145.180, 0.180832; 147.040, 0.135624; 149.136, 3.933092; 149.920, 0.135624; 150.320, 0.226039; 150.560, 0.135624; 150.880, 0.090416; 151.280, 0.135624; 153.360, 0.135624; 155.040, 0.180832; 155.296, 0.226039; 159.100, 0.135624; 161.280, 0.497287; 162.640, 0.090416; 163.155, 4.339964; 167.145, 23.010849; 167.808, 0.406872; 168.400, 0.497287; 169.060, 0.678119; 169.680, 0.135624; 175.177, 0.768535; 175.520, 0.135624; 177.120, 0.406872; 179.114, 9.177215; 179.509, 0.542495; 179.740, 0.135624; 179.920, 0.226039; 180.168, 0.452080; 181.040, 0.135624; 181.440, 0.135624; 189.280, 0.180832; 191.120, 0.135624; 195.040, 0.316456; 195.280, 0.226039; 203.235, 2.260397; 203.440, 0.271248; 205.200, 0.090416; 205.680, 0.090416; 206.960, 0.361663; 207.200, 0.361663; 207.360, 0.135624; 208.088, 1.265823; 219.232, 1.401447; 220.880, 0.090416; 221.120, 0.406872; 223.280, 0.090416; 229.120, 0.497287; 257.283, 25.452079; 257.920, 0.406872; 258.320, 0.180832; 258.733, 0.316456; 259.320, 0.090416; 273.120, 0.271248; 275.268, 9.719710; 282.880, 0.135624; 283.230, 0.406872; 291.251, 0.949367; 291.520, 0.271248; 301.242, 25.452079; 302.000, 0.316456; 302.400, 0.180832; 319.155, 100.000000; 319.800, 0.180832","319.155, 100; 257.283, 25.5; 301.242, 25.5; 167.145, 23; 275.268, 9.7; 179.114, 9.2; 163.155, 4.3; 149.136, 3.9; 203.235, 2.3; 219.232, 1.4; 208.088, 1.3; 291.251, 0.9; 175.177, 0.8; 169.06, 0.7; 179.509, 0.5"
"UT000002",320.235144884,"11,12-EET; 11,12-epoxy-5Z,8Z,14Z-eicosatrienoic acid; (5Z,8Z,11R,12S,14Z)-11,12-Epoxy-5,8,14-icosatrienoic acid; (+-)11(12)-EpETrE","25 V",4,"116.960:0.189573 119.040:0.284360 127.040:0.284360 127.200:0.379148 131.120:0.379148 135.056:0.947868 139.150:1.137441 145.120:0.473933 147.027:0.568720 149.102:11.374408 150.880:0.284360 151.120:0.473933 153.111:2.085309 155.120:0.758293 155.280:0.379148 159.080:0.473933 161.040:1.516588 163.112:8.056873 165.040:0.379148 165.220:0.284360 167.116:45.971564 169.048:1.895734 169.200:0.568720 175.167:1.611374 177.091:3.791470 179.175:14.123222 180.800:0.189573 181.144:2.274882 189.120:0.758293 191.120:0.473933 193.120:0.473933 195.150:0.473933 201.120:0.473933 203.163:4.549763 203.360:0.663508 205.067:0.758293 207.105:1.895734 207.280:0.379148 208.107:0.379148 211.072:1.137441 213.120:0.473933 214.960:0.189573 219.140:1.990521 221.131:2.843602 223.120:0.758293 229.149:3.601895 231.120:0.473933 231.760:0.379148 255.200:0.189573 256.800:0.379148 257.211:50.710902 259.120:0.284360 263.200:0.473933 273.200:0.663508 275.207:18.104265 275.680:0.189573 283.120:1.327013 283.307:0.758293 291.183:5.781991 301.177:39.715639 319.155:100.000000 319.680:0.758293","116.960, 0.189573; 119.040, 0.284360; 127.040, 0.284360; 127.200, 0.379148; 131.120, 0.379148; 135.056, 0.947868; 139.150, 1.137441; 145.120, 0.473933; 147.027, 0.568720; 149.102, 11.374408; 150.880, 0.284360; 151.120, 0.473933; 153.111, 2.085309; 155.120, 0.758293; 155.280, 0.379148; 159.080, 0.473933; 161.040, 1.516588; 163.112, 8.056873; 165.040, 0.379148; 165.220, 0.284360; 167.116, 45.971564; 169.048, 1.895734; 169.200, 0.568720; 175.167, 1.611374; 177.091, 3.791470; 179.175, 14.123222; 180.800, 0.189573; 181.144, 2.274882; 189.120, 0.758293; 191.120, 0.473933; 193.120, 0.473933; 195.150, 0.473933; 201.120, 0.473933; 203.163, 4.549763; 203.360, 0.663508; 205.067, 0.758293; 207.105, 1.895734; 207.280, 0.379148; 208.107, 0.379148; 211.072, 1.137441; 213.120, 0.473933; 214.960, 0.189573; 219.140, 1.990521; 221.131, 2.843602; 223.120, 0.758293; 229.149, 3.601895; 231.120, 0.473933; 231.760, 0.379148; 255.200, 0.189573; 256.800, 0.379148; 257.211, 50.710902; 259.120, 0.284360; 263.200, 0.473933; 273.200, 0.663508; 275.207, 18.104265; 275.680, 0.189573; 283.120, 1.327013; 283.307, 0.758293; 291.183, 5.781991; 301.177, 39.715639; 319.155, 100.000000; 319.680, 0.758293","319.155, 100; 257.211, 50.7; 167.116, 46; 301.177, 39.7; 275.207, 18.1; 179.175, 14.1; 149.102, 11.4; 163.112, 8.1; 291.183, 5.8; 203.163, 4.5; 177.091, 3.8; 229.149, 3.6; 221.131, 2.8; 181.144, 2.3; 153.111, 2.1; 219.14, 2; 169.048, 1.9; 207.105, 1.9; 175.167, 1.6; 161.04, 1.5; 283.12, 1.3; 139.15, 1.1; 211.072, 1.1; 135.056, 0.9; 155.12, 0.8; 189.12, 0.8; 205.067, 0.8; 223.12, 0.8; 283.307, 0.8; 319.68, 0.8; 203.36, 0.7; 273.2, 0.7; 147.027, 0.6; 169.2, 0.6"
"UT000003",320.235144884,"11,12-EET; 11,12-epoxy-5Z,8Z,14Z-eicosatrienoic acid; (5Z,8Z,11R,12S,14Z)-11,12-Epoxy-5,8,14-icosatrienoic acid; (+-)11(12)-EpETrE","30 V",4,"127.200:3.378373 139.280:2.027027 147.200:3.378373 149.163:24.324323 151.040:2.027027 153.200:5.405400 159.040:1.351346 161.200:4.054054 163.112:16.891896 167.064:100.000000 169.020:2.027027 177.096:8.783789 179.120:13.513507 181.120:2.702708 191.120:2.027027 193.200:2.702708 201.280:2.027027 203.120:12.162162 207.040:1.351346 219.360:2.702708 221.040:2.702708 223.280:1.351346 229.176:14.189188 247.200:2.027027 255.120:1.351346 257.196:80.405396 262.960:1.351346 275.127:18.918923 275.280:6.756762 283.040:2.027027 283.200:1.351346 291.154:6.756762 301.064:35.135139 301.248:10.135135 319.189:96.621611","127.200, 3.378373; 139.280, 2.027027; 147.200, 3.378373; 149.163, 24.324323; 151.040, 2.027027; 153.200, 5.405400; 159.040, 1.351346; 161.200, 4.054054; 163.112, 16.891896; 167.064, 100.000000; 169.020, 2.027027; 177.096, 8.783789; 179.120, 13.513507; 181.120, 2.702708; 191.120, 2.027027; 193.200, 2.702708; 201.280, 2.027027; 203.120, 12.162162; 207.040, 1.351346; 219.360, 2.702708; 221.040, 2.702708; 223.280, 1.351346; 229.176, 14.189188; 247.200, 2.027027; 255.120, 1.351346; 257.196, 80.405396; 262.960, 1.351346; 275.127, 18.918923; 275.280, 6.756762; 283.040, 2.027027; 283.200, 1.351346; 291.154, 6.756762; 301.064, 35.135139; 301.248, 10.135135; 319.189, 96.621611","167.064, 100; 319.189, 96.6; 257.196, 80.4; 301.064, 35.1; 149.163, 24.3; 275.127, 18.9; 163.112, 16.9; 229.176, 14.2; 179.12, 13.5; 203.12, 12.2; 301.248, 10.1; 177.096, 8.8; 275.28, 6.8; 291.154, 6.8; 153.2, 5.4; 161.2, 4.1; 127.2, 3.4; 147.2, 3.4; 181.12, 2.7; 193.2, 2.7; 219.36, 2.7; 221.04, 2.7; 139.28, 2; 151.04, 2; 169.02, 2; 191.12, 2; 201.28, 2; 247.2, 2; 283.04, 2; 159.04, 1.4; 207.04, 1.4; 223.28, 1.4; 255.12, 1.4; 262.96, 1.4; 283.2, 1.4"
"UT000004",320.235144884,"11,12-EET; 11,12-epoxy-5Z,8Z,14Z-eicosatrienoic acid; (5Z,8Z,11R,12S,14Z)-11,12-Epoxy-5,8,14-icosatrienoic acid; (+-)11(12)-EpETrE","35 V",4,"147.120:14.285665 148.960:50.000086 149.138:85.714335 159.040:21.428584 163.040:28.571502 167.120:85.714335 181.040:21.428584 203.080:21.428584 221.120:14.285665 255.040:14.285665 257.200:50.000086 275.220:21.428584 301.200:35.714249 319.080:100.000000","147.120, 14.285665; 148.960, 50.000086; 149.138, 85.714335; 159.040, 21.428584; 163.040, 28.571502; 167.120, 85.714335; 181.040, 21.428584; 203.080, 21.428584; 221.120, 14.285665; 255.040, 14.285665; 257.200, 50.000086; 275.220, 21.428584; 301.200, 35.714249; 319.080, 100.000000","319.08, 100; 149.138, 85.7; 167.12, 85.7; 148.96, 50; 257.2, 50; 301.2, 35.7; 163.04, 28.6; 159.04, 21.4; 181.04, 21.4; 203.08, 21.4; 275.22, 21.4; 147.12, 14.3; 221.12, 14.3; 255.04, 14.3"
