"MassFeature","compound_experimental","compound_theoretical","massbank_match","massbank_ID","mz_experimental","mz_theoretical","mz_massbank","column_experimental","column_theoretical","z_experimental","z_theoretical","z_massbank","MS2_experimental","MS2_theoretical","MS2_massbank","ppm_mass_error","massbank_ppm","mz_similarity_score1","rt_similarity_score1","MS2_cosine_similarity1","massbank_cosine_similarity","total_similarity_score","confidence_rank","confidence_source"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06183, 100; 119.03623, 94.5","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.786503168133742,0.848918972887056,92.8474820419179,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06187, 100; 119.03551, 96.3","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.78385111743692,0.848918972887056,92.7590803520238,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","234.09737, 100; 252.10788, 86.7","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","234.09727, 100; 252.1078, 89.5","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.0552, 100; 144.06566, 61.6","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.05512, 100; 144.0656, 63.3","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.05519, 100; 84.04503, 82.6","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.05519, 100; 72.04513, 82.5","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","68.05018, 100; 56.05025, 95.2","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01231","BML01231",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","68.05014, 100; 56.05021, 98.1","136.0618, 100; 119.0355, 49.2; 114.9446, 8.9",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.848918972887056,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06188, 100; 252.10918, 25.6","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.489094599181673,0.63871041340208,82.933863076849,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06191, 100; 252.10924, 25.1","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.49272198529876,0.63871041340208,83.0547759474185,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06183, 100; 117.05493, 8.2","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.999948291183576,0.63871041340208,99.9623194769124,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06184, 100; 117.05493, 8.4","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.999920282969557,0.63871041340208,99.9613858697784,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06191, 100; 99.04457, 3.9","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.97500394444431,0.63871041340208,99.1308412522702,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06193, 100; 99.04466, 3.8","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.975139358274949,0.63871041340208,99.1353550466248,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06183, 100; 119.03623, 94.5","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.786503168133742,0.63871041340208,92.8474820419179,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Deoxyadenosine","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.109665,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","136.06187, 100; 119.03551, 96.3","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",1.98881704919463,0.189298985949187,0.999685796922106,0.99923549620169,0.78385111743692,0.63871041340208,92.7590803520238,"1; 2","Ingalls_Standards; MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","234.09737, 100; 252.10788, 86.7","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","234.09727, 100; 252.1078, 89.5","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.0552, 100; 144.06566, 61.6","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.05512, 100; 144.0656, 63.3","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.05519, 100; 84.04503, 82.6","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","126.05519, 100; 72.04513, 82.5","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","68.05018, 100; 56.05025, 95.2","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1092R3.46",199,"Muramic Acid","2'-Deoxyadenosine ID:BML01219","BML01219",252.1091636,252.108329,252.109115876,"HILIC","HILIC",1,1,1,"136.0618, 100; 117.05491, 7.4","68.05014, 100; 56.05021, 98.1","136.061, 100; 192.9605, 16.4; 173.9638, 8.3; 136.0947, 4; 117.0495, 3.3; 252.1051, 2.6; 251.9754, 2",3.31048166199364,0.189298985949187,0.999129682496184,4.10675469189368e-50,0,0.63871041340208,33.3043227498728,"2","MoNA"
"I252.1441R10.53",200,NA,NA,NA,252.1441108,NA,NA,"HILIC",NA,1,NA,NA,"104.10743, 100; 252.14412, 78.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,NA,NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"219.86858, 100; 219.85466, 92.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"227.51147, 100; 227.49779, 63.1",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"218.44069, 100; 85.02881, 22.4",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"93.0551, 100; 75.04466, 34.8",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"93.05514, 100; 75.04472, 39.9",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"85.02901, 100; 93.05515, 65.5",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"218.50217, 100; 85.02905, 84.8",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"85.02914, 100; 57.03437, 62.2",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glucosylglycerol",201,"Glucosylglycerol",NA,NA,255.107995,255.107995,NA,"HILIC","HILIC",1,1,NA,NA,"85.02908, 100; 57.03434, 64",NA,0,NA,1,1,NA,NA,100,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","258.11038, 100; 104.1075, 97.5",NA,0,NA,1,1,0.101469794056569,NA,70.048993135219,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","258.11021, 100; 104.10744, 91.3",NA,0,NA,1,1,0.098269234662332,NA,69.9423078220777,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10745, 100; 125.0001, 9",NA,0,NA,1,1,0.587191069413826,NA,86.2397023137942,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10736, 100; 124.99998, 8.9",NA,0,NA,1,1,0.587705800412888,NA,86.2568600137629,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10744, 100; 125.00007, 34.4",NA,0,NA,1,1,0.488527279882634,NA,82.9509093294211,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10749, 100; 125.00012, 34.6",NA,0,NA,1,1,0.487936344499679,NA,82.9312114833226,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","98.98466, 100; 71.07365, 60.7",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","98.98462, 100; 71.07364, 64.5",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","98.98459, 100; 71.07309, 63.5",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","98.98365, 100; 86.09698, 59.9",NA,0,NA,1,1,0,NA,66.6666666666667,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10734, 100; 258.10994, 96.4",NA,0,NA,1,1,0.104579625229399,NA,70.1526541743133,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10735, 100; 258.10998, 92.5",NA,0,NA,1,1,0.10670141299444,NA,70.223380433148,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10738, 100; 184.0735, 9.3",NA,0,NA,1,1,0.463042533736305,NA,82.1014177912102,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10735, 100; 184.07339, 9.3",NA,0,NA,1,1,0.463042670175799,NA,82.1014223391933,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10731, 100; 124.99991, 37.2",NA,0,NA,1,1,0.480443851264815,NA,82.6814617088271,"1","Ingalls_Standards"
"Glycerophosphocholine",202,"Glycerophosphocholine",NA,NA,258.110652,258.110652,NA,"HILIC","HILIC",1,1,NA,"104.10741, 100; 211.95763, 8.4","104.10735, 100; 124.99995, 34.8",NA,0,NA,1,1,0.487347522145845,NA,82.9115840715282,"1","Ingalls_Standards"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06189, 100; 268.10405, 63.1","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.781922075742533,0.999691424014469,92.7307358580844,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06189, 100; 268.10407, 63.7","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.781057537233334,0.999691424014469,92.7019179077778,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06183, 100; 268.10398, 2.6","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.999691427988487,0.999691424014469,99.9897142662829,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06182, 100; 268.10411, 2.4","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.999089225727869,0.999691424014469,99.9696408575956,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06191, 100; 57.0343, 1.2","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.833994129025774,0.999691424014469,94.4664709675258,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06193, 100; 57.03429, 1.2","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.833994129224889,0.999691424014469,94.466470974163,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06183, 100; 119.03549, 64.6","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.710477011857227,0.999691424014469,90.3492337285742,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","ADENOSINE ID:CCMSLIB00000578029","CCMSLIB00000578029",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06183, 100; 119.03548, 67.4","136.06157, 100; 268.10342, 2.6",0,2.04959246220518,1,1,0.706287210362858,0.999691424014469,90.2095736787619,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","Adenosine; (2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol ID:EQ330402","EQ330402",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06189, 100; 268.10405, 63.1","136.0618, 100; 268.104, 4.4",0,2.04959246220518,1,1,0.781922075742533,0.995076125870999,92.7307358580844,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","Adenosine; (2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol ID:EQ330402","EQ330402",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06189, 100; 268.10407, 63.7","136.0618, 100; 268.104, 4.4",0,2.04959246220518,1,1,0.781057537233334,0.995076125870999,92.7019179077778,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","Adenosine; (2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol ID:EQ330402","EQ330402",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06183, 100; 268.10398, 2.6","136.0618, 100; 268.104, 4.4",0,2.04959246220518,1,1,0.999691427988487,0.995076125870999,99.9897142662829,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","Adenosine; (2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol ID:EQ330402","EQ330402",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06182, 100; 268.10411, 2.4","136.0618, 100; 268.104, 4.4",0,2.04959246220518,1,1,0.999089225727869,0.995076125870999,99.9696408575956,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","Adenosine; (2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol ID:EQ330402","EQ330402",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06191, 100; 57.0343, 1.2","136.0618, 100; 268.104, 4.4",0,2.04959246220518,1,1,0.833994129025774,0.995076125870999,94.4664709675258,"1; 2","Ingalls_Standards; MoNA"
"Adenosine",203,"Adenosine","Adenosine; (2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol ID:EQ330402","EQ330402",268.10458,268.10458,268.104030496,"HILIC","HILIC",1,1,1,"136.06181, 100; 268.10409, 2.9","136.06193, 100; 57.03429, 1.2","136.0618, 100; 268.104, 4.4",0,2.04959246220518,1,1,0.833994129224889,0.995076125870999,94.466470974163,"1; 2","Ingalls_Standards; MoNA"
